episode,crop,season_return,avg100_return,actor_loss,critic_loss,entropy,total_water_mm,total_nitrogen_kgha,vs_baseline_pct
599,cotton,-266.105,-207.1117,1.548127,147.870239,0.153028,5375.0,0.0,-35.56
600,maize,-231.0148,-208.0896,2e-05,328.297516,1.7e-05,5360.0,0.0,-36.2
601,maize,-215.4905,-208.8784,1.1e-05,125.673424,1.8e-05,5040.0,0.0,-36.72
602,maize,-225.283,-209.822,-6e-06,50.645924,2.1e-05,5280.0,0.0,-37.33
603,cotton,-263.3186,-211.6606,-2.417681,142.84465,0.191198,5320.0,0.0,-38.54
604,maize,-221.0512,-213.0114,-2.8e-05,164.963654,2.9e-05,5200.0,0.0,-39.42
605,maize,-228.1179,-213.9605,-2.7e-05,133.751694,3.7e-05,5360.0,0.0,-40.04
606,cotton,-270.3159,-215.8118,-1.172718,102.644417,0.174917,5460.0,0.0,-41.25
607,maize,-218.2964,-217.2451,6e-06,49.915215,3.3e-05,5040.0,0.0,-42.19
608,cotton,-271.8085,-219.1552,0.075829,38.087856,0.212606,5490.0,0.0,-43.44
609,cotton,-262.4308,-220.4048,1.811499,124.59552,0.16565,5305.0,0.0,-44.26
610,cotton,-271.7662,-222.2913,3.126585,129.170334,0.19602,5490.0,0.0,-45.5
611,maize,-213.1899,-223.0184,2e-06,124.939911,6.7e-05,5040.0,0.0,-45.97
612,cotton,-260.8975,-224.2086,1.701912,58.267632,0.210435,5275.0,0.0,-46.75
613,cotton,-274.8743,-226.0802,-0.497883,39.932156,0.238496,5550.0,0.0,-47.98
614,maize,-218.256,-226.8655,-4.8e-05,43.077965,0.000113,5200.0,0.0,-48.49
615,maize,-222.3718,-227.697,3.8e-05,92.102165,0.000155,5240.0,0.0,-49.03
616,maize,-222.4787,-229.0497,-2.9e-05,25.000484,0.000191,5280.0,0.0,-49.92
617,cotton,-262.2466,-230.7694,-2.529323,93.707184,0.316863,5300.0,0.0,-51.04
618,maize,-214.7848,-232.0673,7.2e-05,83.839424,0.000304,5080.0,0.0,-51.89
619,cotton,-262.7652,-233.7128,-0.860804,28.836895,0.349303,5310.0,0.0,-52.97
620,maize,-224.3321,-234.497,0.000333,100.687584,0.0004,5320.0,0.0,-53.48
621,maize,-226.1454,-235.8141,0.000197,73.766701,0.000466,5320.0,0.0,-54.35
622,cotton,-262.5182,-237.4891,2.403767,94.734314,0.426915,5305.0,0.0,-55.44
623,maize,-235.039,-238.9629,0.000204,189.57843,0.000568,5520.0,0.0,-56.41
624,cotton,-259.6633,-240.6056,-0.407466,20.38501,0.480618,5250.0,20.0,-57.48
625,maize,-226.7611,-241.895,-0.000794,157.000351,0.000655,5280.0,0.0,-58.33
626,maize,-234.1238,-242.6873,-0.000834,137.212067,0.000666,5480.0,0.0,-58.84
627,cotton,-265.4333,-243.3457,-0.052864,14.361933,0.454508,5365.0,40.0,-59.28
628,cotton,-264.517,-243.8108,-0.080521,11.796274,0.478922,5345.0,0.0,-59.58
629,cotton,-261.1979,-244.1803,1.480344,25.282948,0.480812,5280.0,0.0,-59.82
630,cotton,-261.9792,-244.9624,-0.507875,30.783941,0.48789,5295.0,0.0,-60.33
631,cotton,-250.1391,-245.2217,1.947917,60.936665,0.48419,5065.0,0.0,-60.5
632,maize,-223.2235,-245.2463,0.000652,240.508072,0.001021,5200.0,0.0,-60.52
633,maize,-234.495,-245.7114,0.000108,167.828415,0.001024,5440.0,0.0,-60.82
634,maize,-225.8317,-245.8294,-0.000379,71.73719,0.001061,5280.0,0.0,-60.9
635,maize,-220.7177,-245.7942,-3e-05,52.009052,0.001304,5240.0,0.0,-60.88
636,maize,-227.6232,-246.0494,0.000536,91.363243,0.001262,5280.0,0.0,-61.05
637,maize,-230.6088,-246.097,-0.000169,73.246063,0.001292,5320.0,0.0,-61.08
638,cotton,-254.6835,-246.3279,-2.631648,37.26606,0.685908,5150.0,0.0,-61.23
639,cotton,-243.1687,-246.5503,4.851647,54.264832,0.712595,4885.0,10.0,-61.37
640,maize,-235.4277,-246.5833,-0.000878,81.687897,0.001358,5480.0,0.0,-61.4
641,cotton,-252.0083,-246.939,-1.521037,27.441959,0.762244,5100.0,0.0,-61.63
642,maize,-219.0724,-246.7461,0.001286,150.853241,0.001706,5160.0,0.0,-61.5
643,cotton,-223.6243,-246.4866,6.773637,175.192596,0.906368,4550.0,40.0,-61.33
644,cotton,-232.5344,-246.2318,10.319094,136.694412,0.991803,4710.0,40.0,-61.16
645,cotton,-221.4141,-245.8578,7.342986,62.160751,1.050478,4490.0,10.0,-60.92
646,cotton,-214.388,-245.6701,-6.98636,173.59166,1.073035,4375.0,40.0,-60.8
647,cotton,-217.2119,-245.6094,-8.117723,69.969063,1.142864,4420.0,40.0,-60.76
648,maize,-212.6582,-245.1164,-0.002928,232.971222,0.002942,5080.0,0.0,-60.43
649,maize,-235.0445,-244.79,-0.002691,117.18499,0.003029,5480.0,0.0,-60.22
650,cotton,-193.1789,-244.0532,9.947975,59.905266,1.253297,3935.0,5.0,-59.74
651,cotton,-204.5689,-243.8124,8.466218,89.838737,1.315548,4120.0,70.0,-59.58
652,maize,-216.8963,-243.3287,0.002758,67.570213,0.005075,5080.0,0.0,-59.26
653,maize,-229.6181,-243.487,-0.002653,59.066185,0.005331,5320.0,0.0,-59.37
654,cotton,-180.6704,-242.5906,6.694163,64.481918,1.406588,3680.0,60.0,-58.78
655,maize,-240.4125,-242.2333,-0.00113,111.970573,0.005842,5560.0,0.0,-58.55
656,maize,-228.8737,-241.7887,-0.007189,76.863358,0.006782,5400.0,0.0,-58.26
657,cotton,-158.7902,-240.663,4.380751,41.376202,1.437115,3220.0,15.0,-57.52
658,cotton,-167.807,-240.0614,-0.295765,54.428196,1.463919,3385.0,40.0,-57.13
659,cotton,-161.5429,-239.382,-1.715922,15.159209,1.451201,3300.0,90.0,-56.68
660,maize,-218.4832,-239.2814,0.006651,65.891937,0.014678,5120.0,0.0,-56.62
661,cotton,-145.5758,-238.5129,8.113002,72.205391,1.377977,2955.0,30.0,-56.11
662,maize,-226.3905,-238.036,0.009318,55.06234,0.017341,5280.0,0.0,-55.8
663,cotton,-144.7663,-237.2493,3.612663,55.239014,1.326432,2940.0,20.0,-55.29
664,maize,-235.3294,-236.9153,-0.023801,119.897865,0.015678,5480.0,0.0,-55.07
665,cotton,-133.7824,-236.0816,-3.461988,108.584068,1.279049,2810.0,65.0,-54.52
666,maize,-223.1236,-235.6775,-0.059447,246.634781,0.023261,5240.0,0.0,-54.26
667,maize,-230.1157,-235.2482,-0.278734,181.81369,0.036863,5330.0,0.0,-53.98
668,cotton,-129.1425,-234.2833,-2.681266,16.012733,1.190595,2675.0,105.0,-53.34
669,cotton,-130.7831,-232.9422,0.385506,5.015687,1.15731,2655.0,50.0,-52.47
670,maize,-176.5956,-232.3458,-1.07624,543.56189,0.37449,4380.0,0.0,-52.08
671,cotton,-119.0946,-231.3374,1.605701,10.827145,1.060612,2440.0,130.0,-51.42
672,maize,-55.8102,-229.2447,11.971999,2921.581787,0.30103,1990.0,0.0,-50.05
673,cotton,-114.007,-227.6589,0.255196,13.482357,0.947826,2355.0,0.0,-49.01
674,maize,-53.4873,-225.8796,6.621707,2505.683838,0.15426,1845.0,0.0,-47.84
675,cotton,-112.8033,-224.6951,-2.01593,15.785775,0.829589,2330.0,45.0,-47.07
676,maize,-43.5368,-222.8715,4.538238,1980.689331,0.125635,1815.0,0.0,-45.88
677,maize,-48.8869,-221.0682,5.534327,1625.194702,0.147466,1765.0,0.0,-44.69
678,cotton,-115.041,-219.4882,-4.284203,75.249588,0.754044,2345.0,0.0,-43.66
679,cotton,-104.5314,-217.8602,-4.316467,58.88644,0.696731,2215.0,10.0,-42.6
680,maize,-45.3632,-215.586,3.234344,871.253479,0.104473,1780.0,0.0,-41.11
681,maize,-40.3095,-213.7151,2.702726,756.401001,0.121411,1730.0,0.0,-39.88
682,maize,-46.29,-211.4772,2.565714,552.833069,0.096006,1810.0,0.0,-38.42
683,maize,-41.5426,-209.7622,1.190778,351.719147,0.120768,1765.0,0.0,-37.29
684,cotton,-103.2741,-208.1043,-5.33839,85.596855,0.705831,2180.0,40.0,-36.21
685,cotton,-106.7384,-206.4589,-8.285802,139.93721,0.711837,2250.0,0.0,-35.13
686,maize,-48.1643,-204.2372,0.715677,68.454918,0.177523,1870.0,0.0,-33.68
687,maize,-47.5735,-202.0152,0.810073,42.580452,0.199537,1830.0,0.0,-32.22
688,cotton,-101.2214,-200.7349,-7.097083,150.673523,0.676811,2160.0,10.0,-31.39
689,cotton,-101.0061,-199.46,-7.341993,133.437988,0.708894,2130.0,0.0,-30.55
690,maize,-44.3015,-197.1645,-0.397977,20.512636,0.167018,1805.0,0.0,-29.05
691,maize,-39.939,-194.9089,0.066889,29.444326,0.139711,1720.0,0.0,-27.57
692,cotton,-114.2055,-193.3757,-6.319886,129.9561,0.68117,2335.0,5.0,-26.57
693,maize,-41.1864,-191.1365,0.204473,17.994318,0.13099,1785.0,0.0,-25.1
694,cotton,-91.3485,-189.8314,-0.963134,47.763233,0.652631,2045.0,0.0,-24.25
695,maize,-43.2951,-187.5384,-0.166065,11.750498,0.122807,1750.0,0.0,-22.75
696,cotton,-112.8964,-186.4288,-0.098101,42.014114,0.702141,2315.0,0.0,-22.02
697,cotton,-91.7274,-184.6249,5.656873,139.438385,0.685332,2025.0,80.0,-20.84
698,cotton,-96.5298,-182.9301,5.381598,115.252922,0.669965,2090.0,20.0,-19.73
699,cotton,-94.7771,-181.2168,4.770766,79.482971,0.644131,2075.0,80.0,-18.61
700,maize,-41.0978,-179.3176,0.312195,21.444366,0.102405,1740.0,0.0,-17.37
701,maize,-40.9267,-177.572,0.000188,3.59704,0.105897,1705.0,0.0,-16.23
702,maize,-42.352,-175.7427,-0.08745,6.40227,0.119792,1670.0,0.0,-15.03
703,maize,-41.8112,-173.5276,-0.126779,9.993509,0.110433,1700.0,0.0,-13.58
704,maize,-42.3567,-171.7407,0.098244,4.441132,0.10186,1740.0,0.0,-12.41
705,maize,-40.4601,-169.8641,0.022873,11.475925,0.102618,1720.0,0.0,-11.18
706,cotton,-94.3997,-168.1049,-2.948481,43.0508,0.546644,2030.0,0.0,-10.03
707,maize,-39.2963,-166.3149,-0.064407,15.765806,0.138882,1695.0,0.0,-8.86
708,cotton,-106.3381,-164.6602,-3.43836,68.004066,0.566191,2210.0,0.0,-7.77
709,cotton,-91.7569,-162.9535,-2.9335,41.307091,0.564257,2035.0,80.0,-6.66
710,cotton,-104.8792,-161.2846,-1.440213,20.342609,0.571018,2175.0,80.0,-5.56
711,cotton,-93.2509,-160.0852,0.60656,22.48773,0.593659,2050.0,40.0,-4.78
712,cotton,-91.0437,-158.3867,2.288388,33.578735,0.610402,2015.0,50.0,-3.67
713,maize,-46.3255,-156.1012,0.396445,16.982225,0.202672,1755.0,0.0,-2.17
714,cotton,-102.3438,-154.9421,3.252045,35.514557,0.623176,2140.0,25.0,-1.41
715,cotton,-91.007,-153.6284,3.122866,42.368729,0.631652,2045.0,0.0,-0.55
716,maize,-44.8543,-151.8522,-0.896211,44.520668,0.148757,1840.0,0.0,0.61
717,cotton,-105.7598,-150.2873,-3.224298,81.124809,0.695014,2175.0,5.0,1.63
718,maize,-43.1927,-148.5714,-0.290048,13.331949,0.178401,1740.0,0.0,2.76
719,maize,-43.9874,-146.3836,-0.2497,14.019661,0.144972,1765.0,0.0,4.19
720,maize,-41.8862,-144.5591,0.002219,8.313663,0.145257,1690.0,0.0,5.38
721,cotton,-102.3491,-143.3212,-0.370567,9.048836,0.683585,2150.0,40.0,6.19
722,cotton,-98.8652,-141.6847,0.862941,5.389215,0.684606,2100.0,5.0,7.26
723,maize,-37.5814,-139.7101,0.165841,20.645744,0.126096,1690.0,0.0,8.56
724,cotton,-97.3811,-138.0873,-0.554866,19.772625,0.657566,2105.0,100.0,9.62
725,maize,-39.6806,-136.2164,0.248041,14.280366,0.109155,1705.0,0.0,10.84
726,maize,-42.8978,-134.3042,-0.091596,4.891003,0.09091,1670.0,0.0,12.09
727,cotton,-85.2932,-132.5028,-1.902238,52.706219,0.560426,1995.0,40.0,13.27
728,maize,-37.61,-130.2337,0.098132,19.925913,0.063444,1675.0,0.0,14.76
729,cotton,-85.5669,-128.4774,-2.366273,50.028767,0.562199,1985.0,0.0,15.91
730,maize,-40.6419,-126.264,0.016336,5.764871,0.042546,1680.0,0.0,17.36
731,maize,-36.5583,-124.1282,0.100426,5.912264,0.040776,1675.0,0.0,18.75
732,cotton,-101.6158,-122.9121,-2.839257,66.053665,0.580633,2130.0,20.0,19.55
733,maize,-40.224,-120.9694,0.079768,20.175333,0.038526,1700.0,0.0,20.82
734,maize,-38.6456,-119.0976,-0.020262,6.717831,0.025771,1710.0,0.0,22.05
735,cotton,-88.8588,-117.779,2.135951,48.547321,0.59089,1995.0,0.0,22.91
736,cotton,-105.3401,-116.5562,-0.949997,46.245045,0.58849,2185.0,80.0,23.71
737,maize,-36.6683,-114.6168,0.008631,6.01825,0.031606,1650.0,0.0,24.98
738,maize,-37.6025,-112.4459,-0.001639,3.799154,0.027671,1630.0,0.0,26.4
739,cotton,-102.6201,-111.0405,-0.110401,18.827499,0.578161,2130.0,15.0,27.32
740,cotton,-95.8421,-109.6446,1.123343,14.37639,0.572714,2090.0,15.0,28.23
741,cotton,-88.2635,-108.0072,1.038947,29.925367,0.568554,1965.0,0.0,29.31
742,cotton,-98.8444,-106.8049,0.168124,5.308702,0.565974,2090.0,0.0,30.09
743,cotton,-93.0172,-105.4988,-0.176683,26.324387,0.554481,2090.0,0.0,30.95
744,cotton,-93.6411,-104.1099,-0.709167,15.819636,0.545852,2100.0,0.0,31.86
745,maize,-38.4135,-102.2799,-0.160505,41.301918,0.012914,1670.0,0.0,33.06
746,maize,-36.5108,-100.5011,-0.009357,28.499823,0.012987,1635.0,0.0,34.22
747,maize,-39.0373,-98.7193,-0.004974,9.850286,0.011884,1645.0,0.0,35.39
748,cotton,-81.5205,-97.408,0.67846,19.235476,0.56147,1960.0,0.0,36.24
749,maize,-37.5373,-95.4329,-0.000915,6.75036,0.011799,1630.0,0.0,37.54
750,cotton,-99.6495,-94.4976,-3.036629,73.270638,0.631471,2130.0,80.0,38.15
751,cotton,-102.5706,-93.4776,-2.251871,60.933838,0.593541,2170.0,60.0,38.82
752,cotton,-90.4757,-92.2134,0.062954,11.03904,0.567702,2000.0,0.0,39.64
753,cotton,-99.4159,-90.9114,0.897265,13.396313,0.548394,2105.0,45.0,40.5
754,cotton,-93.8528,-90.0432,0.776677,28.902704,0.545046,2060.0,20.0,41.06
755,cotton,-93.8417,-88.5775,1.039798,37.159988,0.562321,2040.0,0.0,42.02
756,maize,-37.3092,-86.6619,0.190123,30.195509,0.008548,1620.0,0.0,43.28
757,maize,-38.8968,-85.4629,0.006027,36.631439,0.009072,1670.0,0.0,44.06
758,cotton,-82.6579,-84.6114,0.084985,133.770477,0.511488,1965.0,0.0,44.62
759,maize,-39.6478,-83.3925,0.002226,10.612282,0.008417,1655.0,0.0,45.42
760,maize,-35.6669,-81.5643,0.001394,7.253981,0.009071,1650.0,0.0,46.61
761,maize,-34.3579,-80.4521,-0.001004,8.355262,0.008232,1605.0,0.0,47.34
762,maize,-37.3317,-78.5616,-0.000801,11.926645,0.008182,1670.0,0.0,48.58
763,maize,-38.1171,-77.4951,-0.00291,13.833859,0.008448,1620.0,0.0,49.28
764,maize,-38.2904,-75.5247,-0.002249,12.897911,0.008852,1650.0,0.0,50.57
765,cotton,-90.7165,-75.094,-4.861243,172.698013,0.45494,2035.0,0.0,50.85
766,cotton,-82.0508,-73.6833,-4.336225,142.226303,0.476813,1935.0,0.0,51.77
767,maize,-34.9133,-71.7313,-0.002919,20.246119,0.011203,1610.0,0.0,53.05
768,cotton,-85.7133,-71.297,-2.527233,101.547928,0.490961,1990.0,0.0,53.33
769,maize,-33.836,-70.3275,0.00131,13.172688,0.011754,1630.0,0.0,53.97
770,cotton,-83.3763,-69.3953,-0.302332,88.147369,0.479375,1950.0,0.0,54.58
771,cotton,-92.0439,-69.1248,-0.93316,59.367336,0.499545,2055.0,5.0,54.76
772,cotton,-89.967,-69.4664,-0.587152,49.189999,0.500601,2040.0,0.0,54.53
773,maize,-42.6953,-68.7533,-0.031689,38.357498,0.014798,1580.0,0.0,55.0
774,cotton,-89.5533,-69.1139,-1.517276,37.430733,0.492291,1965.0,25.0,54.76
775,maize,-37.3317,-68.3592,0.0098,53.624489,0.011833,1670.0,0.0,55.26
776,cotton,-77.0953,-68.6948,1.294718,74.471649,0.462,1870.0,10.0,55.04
777,maize,-36.5616,-68.5715,0.002474,8.442767,0.00918,1615.0,0.0,55.12
778,maize,-36.7322,-67.7884,0.001259,9.149353,0.007081,1665.0,0.0,55.63
779,maize,-36.2249,-67.1054,-5.8e-05,6.710464,0.005943,1640.0,0.0,56.08
780,maize,-36.608,-67.0178,-0.001439,8.239547,0.005438,1635.0,0.0,56.14
781,maize,-39.5069,-67.0098,-0.00088,6.329769,0.004478,1645.0,0.0,56.14
782,maize,-40.2182,-66.9491,-2e-05,14.535861,0.004049,1660.0,0.0,56.18
783,cotton,-84.5004,-67.3787,-1.036926,37.027649,0.317322,1985.0,0.0,55.9
784,cotton,-75.3694,-67.0996,-0.581167,28.33811,0.31426,1850.0,40.0,56.08
785,maize,-33.7895,-66.3701,0.000911,14.560695,0.003256,1650.0,0.0,56.56
786,cotton,-79.3838,-66.6823,3.779983,238.427399,0.317809,1910.0,0.0,56.35
787,cotton,-82.4151,-67.0307,3.546771,240.405029,0.314546,1945.0,0.0,56.13
788,cotton,-82.861,-66.8471,2.101144,139.295151,0.332063,1920.0,0.0,56.25
789,cotton,-85.9101,-66.6962,0.841043,56.900826,0.321115,1960.0,0.0,56.35
790,maize,-33.997,-66.5931,-0.000505,34.298042,0.00261,1595.0,0.0,56.41
791,maize,-36.9639,-66.5634,-0.000507,16.06291,0.002353,1630.0,0.0,56.43
792,cotton,-81.7674,-66.239,-2.625372,99.126297,0.311794,1920.0,0.0,56.64
793,maize,-34.978,-66.1769,0.000161,21.589136,0.002359,1645.0,0.0,56.69
794,cotton,-92.3003,-66.1864,-4.008778,117.025375,0.327633,2025.0,0.0,56.68
795,cotton,-80.2762,-66.5562,-1.744267,104.587982,0.28841,1895.0,0.0,56.44
796,cotton,-90.2152,-66.3294,-1.795116,73.125542,0.302137,2000.0,0.0,56.59
797,maize,-38.5253,-65.7974,0.000147,12.645095,0.002249,1665.0,0.0,56.93
798,maize,-38.7358,-65.2195,0.000231,8.663954,0.002465,1630.0,0.0,57.31
799,cotton,-82.8805,-65.1005,0.546573,136.728165,0.302774,1955.0,0.0,57.39
800,maize,-38.5652,-65.0752,-0.000129,9.180318,0.002434,1635.0,0.0,57.41
801,maize,-36.8577,-65.0345,7.8e-05,7.844953,0.00219,1645.0,0.0,57.43
802,maize,-38.063,-64.9916,0.000115,6.267763,0.002217,1645.0,0.0,57.46
803,maize,-36.7855,-64.9413,-0.000347,5.241647,0.002209,1635.0,0.0,57.49
804,cotton,-85.0284,-65.3681,0.55821,110.297142,0.313318,1950.0,0.0,57.21
805,cotton,-92.7878,-65.8913,-0.2497,53.920731,0.314392,2025.0,5.0,56.87
806,maize,-34.8273,-65.2956,-0.000305,7.753473,0.002118,1625.0,0.0,57.26
807,maize,-34.7115,-65.2498,-0.000265,8.210288,0.002108,1630.0,0.0,57.29
808,maize,-35.7119,-64.5435,0.000326,6.527059,0.002535,1630.0,0.0,57.75
809,cotton,-79.9958,-64.4259,0.965582,63.791031,0.313602,1910.0,0.0,57.83
810,maize,-42.6871,-63.804,0.000352,28.621307,0.002537,1675.0,0.0,58.24
811,maize,-35.0482,-63.2219,-0.061841,13.071026,0.002677,1600.0,0.0,58.62
812,maize,-35.3987,-62.6655,-0.000361,10.166425,0.002452,1610.0,0.0,58.98
813,cotton,-88.609,-63.0883,-1.973494,66.655136,0.318006,1990.0,0.0,58.71
814,cotton,-81.5804,-62.8807,-1.577073,48.974815,0.330549,1900.0,40.0,58.84
815,cotton,-76.0903,-62.7315,-0.210791,39.873367,0.316963,1895.0,0.0,58.94
816,cotton,-80.4626,-63.0876,0.043984,29.031935,0.318607,1925.0,0.0,58.71
817,cotton,-96.5854,-62.9959,-0.716594,34.684425,0.363074,2105.0,0.0,58.77
818,cotton,-85.4921,-63.4189,1.588022,42.800228,0.332698,1980.0,0.0,58.49
819,cotton,-91.9117,-63.8981,1.108963,52.512894,0.35584,2010.0,0.0,58.18
820,maize,-36.1855,-63.8411,0.000726,15.387101,0.002329,1625.0,0.0,58.21
821,cotton,-86.4677,-63.6823,0.56727,29.713392,0.348006,1955.0,0.0,58.32
822,maize,-36.502,-63.0586,1.3e-05,9.00454,0.002204,1625.0,0.0,58.73
823,cotton,-89.6279,-63.5791,-1.304851,30.994175,0.367861,2025.0,0.0,58.39
824,cotton,-89.3226,-63.4985,-1.939252,39.551472,0.360913,1970.0,40.0,58.44
825,maize,-36.6524,-63.4682,-3e-06,6.935361,0.002319,1640.0,0.0,58.46
826,cotton,-82.9362,-63.8686,-0.044714,25.582598,0.351749,1925.0,0.0,58.2
827,cotton,-84.6911,-63.8626,0.212527,24.488699,0.368017,1975.0,0.0,58.2
828,maize,-19.5168,-63.6817,0.012079,207.995255,0.007436,425.0,0.0,58.32
829,maize,-35.2279,-63.1783,5.5e-05,3.928081,0.001794,1650.0,0.0,58.65
830,maize,-38.6525,-63.1584,7e-05,11.724401,0.001567,1635.0,0.0,58.66
831,maize,-38.209,-63.1749,0.000114,18.067015,0.001291,1640.0,0.0,58.65
832,maize,-36.5715,-62.5245,-5.5e-05,4.144638,0.001192,1635.0,0.0,59.08
833,maize,-37.029,-62.4925,-2.6e-05,4.091364,0.00107,1640.0,0.0,59.1
834,maize,-37.4913,-62.481,-0.000125,13.909583,0.000988,1590.0,0.0,59.1
835,cotton,-93.0545,-62.5229,-0.077742,6.029463,0.32651,2020.0,0.0,59.08
836,maize,-37.6838,-61.8464,8.9e-05,13.111403,0.000853,1615.0,0.0,59.52
837,maize,-35.5326,-61.835,0.000132,18.977949,0.000686,1625.0,0.0,59.53
838,cotton,-90.0895,-62.3599,1.35423,14.716835,0.356807,2015.0,0.0,59.18
839,cotton,-93.8369,-62.272,-0.085276,9.19,0.344474,2000.0,0.0,59.24
840,maize,-40.4871,-61.7185,8.1e-05,5.893734,0.000593,1645.0,0.0,59.6
841,cotton,-88.1178,-61.717,0.019666,17.123154,0.359324,2010.0,0.0,59.6
842,maize,-30.2268,-61.0309,1e-05,21.544844,0.000579,1610.0,0.0,60.05
843,maize,-39.0409,-60.4911,-2.3e-05,11.841741,0.000613,1650.0,0.0,60.41
844,cotton,-82.2366,-60.377,-1.101967,39.491302,0.319349,1945.0,0.0,60.48
845,cotton,-84.2048,-60.835,-1.211743,34.194481,0.360552,1960.0,0.0,60.18
846,cotton,-84.1019,-61.3109,-1.202121,27.533834,0.366515,1950.0,40.0,59.87
847,cotton,-90.2042,-61.8225,-0.906131,17.146933,0.410427,1950.0,50.0,59.54
848,maize,-36.2799,-61.3701,-8.4e-05,3.937223,0.00089,1660.0,0.0,59.83
849,maize,-39.3497,-61.3883,5e-05,4.966794,0.000951,1640.0,0.0,59.82
850,maize,-38.0573,-60.7723,0.000191,12.950916,0.001078,1615.0,0.0,60.22
851,maize,-37.3258,-60.1199,0.000197,11.725863,0.001301,1630.0,0.0,60.65
852,cotton,-85.8918,-60.074,6.113632,238.250107,0.491006,1960.0,0.0,60.68
853,maize,-38.8378,-59.4683,-3.4e-05,11.610441,0.001394,1625.0,0.0,61.08
854,maize,-34.8322,-58.8781,0.000157,5.675821,0.001502,1640.0,0.0,61.46
855,cotton,-79.1897,-58.7315,4.597295,141.550018,0.494398,1915.0,40.0,61.56
856,maize,-35.796,-58.7164,-0.000444,27.482779,0.001262,1610.0,0.0,61.57
857,cotton,-90.8648,-59.2361,0.686082,15.549748,0.498865,2030.0,40.0,61.23
858,maize,-34.5528,-58.755,-0.00026,15.042812,0.001109,1660.0,0.0,61.54
859,maize,-34.7048,-58.7056,-0.0003,18.385401,0.00111,1625.0,0.0,61.58
860,maize,-37.975,-58.7287,-0.000231,29.934874,0.001047,1650.0,0.0,61.56
861,maize,-36.6263,-58.7514,-0.000278,21.63332,0.000986,1630.0,0.0,61.55
862,maize,-36.719,-58.7452,-0.000266,19.204491,0.000996,1620.0,0.0,61.55
863,maize,-36.1773,-58.7258,-0.000151,10.032226,0.000986,1640.0,0.0,61.56
864,cotton,-99.115,-59.3341,0.364066,7.487877,0.414601,2115.0,0.0,61.16
865,cotton,-86.0427,-59.2874,1.670731,61.868031,0.411434,2000.0,40.0,61.19
866,cotton,-87.6221,-59.3431,1.680728,61.790012,0.395803,2000.0,0.0,61.16
867,cotton,-85.1298,-59.8452,1.441833,75.588356,0.375537,1980.0,20.0,60.83
868,cotton,-82.0812,-59.8089,0.720658,43.101185,0.425611,1955.0,0.0,60.85
869,maize,-37.8059,-59.8486,9e-06,14.525807,0.001194,1610.0,0.0,60.83
870,cotton,-86.3943,-59.8788,-1.920658,46.319733,0.421769,1970.0,0.0,60.81
871,cotton,-86.3803,-59.8222,-2.489981,63.344261,0.43557,1975.0,0.0,60.84
872,cotton,-86.0031,-59.7825,-2.553822,71.057045,0.444734,1980.0,0.0,60.87
873,cotton,-85.2925,-60.2085,-3.143738,65.660522,0.447264,1975.0,40.0,60.59
874,maize,-36.7286,-59.6802,0.000326,12.441667,0.001505,1640.0,0.0,60.94
875,cotton,-83.9609,-60.1465,-1.741328,42.926159,0.491643,1920.0,0.0,60.63
876,cotton,-93.3723,-60.3093,-1.794628,24.966137,0.501892,2060.0,80.0,60.53
877,maize,-34.8029,-60.2917,0.000566,29.010189,0.001685,1625.0,0.0,60.54
878,maize,-40.6108,-60.3305,0.000664,20.602617,0.001687,1665.0,0.0,60.51
879,maize,-43.9832,-60.4081,0.00077,54.59724,0.001657,1695.0,0.0,60.46
880,cotton,-84.6475,-60.8885,2.6209,42.986351,0.510804,1985.0,20.0,60.15
881,maize,-35.743,-60.8508,0.000283,13.512294,0.001761,1620.0,0.0,60.17
882,cotton,-83.4624,-61.2833,1.078756,16.716944,0.565577,1975.0,0.0,59.89
883,cotton,-92.7399,-61.3657,-1.208296,18.159056,0.544869,2050.0,40.0,59.83
884,maize,-35.7696,-60.9697,-0.000133,5.207015,0.00189,1640.0,0.0,60.09
885,cotton,-90.5236,-61.537,-1.876393,25.886271,0.560161,2045.0,40.0,59.72
886,cotton,-94.218,-61.6854,-2.683486,36.806805,0.561934,2030.0,40.0,59.63
887,maize,-38.065,-61.2419,-0.000287,6.522544,0.001749,1640.0,0.0,59.92
888,cotton,-90.2984,-61.3162,0.401673,6.634727,0.533291,2015.0,45.0,59.87
889,cotton,-95.6553,-61.4137,0.735312,15.280452,0.542732,2055.0,0.0,59.8
890,maize,-36.2384,-61.4361,-0.000328,7.994512,0.001647,1615.0,0.0,59.79
891,maize,-31.7344,-61.3838,-2.5e-05,5.882646,0.001382,1640.0,0.0,59.82
892,cotton,-93.9574,-61.5057,1.552105,18.597002,0.543826,2065.0,0.0,59.74
893,maize,-37.6406,-61.5323,-0.000181,5.649887,0.001716,1620.0,0.0,59.73
894,cotton,-87.8828,-61.4882,1.633703,40.499619,0.515114,2025.0,60.0,59.75
895,cotton,-85.8285,-61.5437,0.883446,32.431438,0.500755,1980.0,85.0,59.72
896,cotton,-91.8787,-61.5603,-0.668741,19.18466,0.507693,2050.0,40.0,59.71
897,maize,-40.0177,-61.5752,-1.6e-05,20.178041,0.001506,1665.0,0.0,59.7
898,maize,-39.2145,-61.58,-0.000161,10.456084,0.001734,1625.0,0.0,59.69
