episode,crop,dap,xlai,topwt,water_mm,nitrogen_kg
3500,maize,51,2.0493,2164.78,8,0.0
3500,maize,52,2.155,2334.31,8,0
3500,maize,53,2.241,2490.13,8,0
3500,maize,54,2.3208,2656.87,8,0
3500,maize,55,2.3792,2805.12,8,0
3500,maize,56,2.4335,2966.09,10,0
3500,maize,57,2.4983,3168.25,10,20
3500,maize,58,2.6195,3440.97,10,0
3500,maize,59,2.6995,3722.04,10,0.0
3500,maize,60,2.7316,3950.01,10,0.0
3500,maize,61,2.7409,4160.73,10,0.0
3500,maize,62,2.7278,4333.65,10,0.0
3500,maize,63,2.7087,4507.47,10,0.0
3500,maize,64,2.6848,4679.49,10,0.0
3500,maize,65,2.6572,4849.82,10,0.0
3500,maize,66,2.6239,5006.32,10,0.0
3500,maize,67,2.586,5153.87,10,0.0
3500,maize,68,2.5473,5299.26,10,0.0
3500,maize,69,2.51,5449.25,10,0.0
3500,maize,70,2.4678,5575.74,10,0.0
3500,maize,71,2.4292,5712.42,10,0.0
3500,maize,72,2.386,5826.56,10,0.0
3500,maize,73,2.3441,5942.77,10,0.0
3500,maize,74,2.2756,6132.1,10,0.0
3500,maize,75,2.2093,6333.57,10,0.0
3500,maize,76,2.1442,6501.56,10,0.0
3500,maize,77,2.0804,6666.17,10,0.0
3500,maize,78,2.0183,6839.43,10,0.0
3500,maize,79,1.9577,7015.54,10,0.0
3500,maize,80,1.8987,7184.66,10,0.0
3500,maize,81,1.869,7407.5,10,0.0
3500,maize,82,1.8513,7617.78,10,0.0
3500,maize,83,1.8389,7834.46,10,0.0
3500,maize,84,1.8297,8012.7,10,0.0
3500,maize,85,1.823,8218.41,10,0.0
3500,maize,86,1.8141,8424.11,10,0.0
3500,maize,87,1.8041,8629.82,10,0.0
3500,maize,88,1.7924,8835.53,10,0.0
3500,maize,89,1.7792,9041.24,10,0.0
3500,maize,90,1.7642,9246.94,10,0.0
3500,maize,91,1.7479,9452.65,10,0.0
3500,maize,92,1.7299,9658.36,0,0.0
3500,maize,93,1.7105,9864.07,0,0.0
3500,maize,94,1.6896,10069.77,0,0.0
3500,maize,95,1.6674,10275.48,0,0.0
3500,maize,96,1.6439,10481.19,0,0.0
3500,maize,97,1.6191,10686.89,0,0.0
3500,maize,98,1.5932,10892.6,0,0.0
3500,maize,99,1.5661,11098.31,0,0.0
3500,maize,100,1.5379,11296.39,0,0.0
3500,maize,101,1.5086,11509.72,0,0.0
3500,maize,102,1.4783,11715.43,0,0.0
3500,maize,103,1.4468,11903.6,0,0.0
3500,maize,104,1.4144,12081.91,0,0.0
3500,maize,105,1.3814,12230.21,0,0.0
3500,maize,106,1.3425,12343.41,0,0.0
3500,maize,107,1.2973,12428.54,0,0.0
3500,maize,108,1.2537,12504.08,0,0.0
3500,maize,109,1.214,12570.93,0,0.0
3500,maize,110,1.1829,12682.31,0,0.0
3500,maize,111,1.1518,12855.67,0,0.0
3500,maize,112,1.1026,12888.51,0,0.0
3500,maize,113,1.0552,12918.6,0,0.0
3500,maize,114,1.0091,12945.36,0,0.0
3500,maize,115,0.9669,12973.93,0,0.0
3500,maize,116,0.9408,13132.03,0,0.0
3500,maize,117,0.9148,13281.99,0,0.0
3500,maize,118,0.8889,13425.32,0,0.0
3500,maize,119,0.8627,13561.59,0,0.0
3500,maize,120,0.8365,13689.47,0,0.0
3500,maize,121,0.8105,13812.69,0,0.0
3500,maize,122,0.7843,13908.45,0,0.0
3500,maize,123,0.7843,13908.45,0,0.0
3500,maize,124,0.7843,13908.45,0,0.0
3500,maize,125,0.0,0.0,0,0.0
4000,maize,0,0.0,0.0,0.0,0.0
4000,maize,0,0.0,0.0,0.0,0.0
4000,maize,0,0.0,0.0,0.0,0.0
4000,maize,0,0.0,0.0,0.0,0.0
4000,maize,0,0.0,0.0,0.0,0.0
4000,maize,0,0.0,0.0,0.0,0.0
4000,maize,0,0.0,0.0,0.0,0.0
4000,maize,0,0.0,0.0,0.0,0.0
4000,maize,0,0.0,0.0,0.0,0.0
4000,maize,0,0.0,0.0,0.0,0.0
4000,maize,0,0.0,0.0,0.0,0.0
4000,maize,0,0.0,0.0,0.0,0.0
4000,maize,0,0.0,0.0,0.0,0.0
4000,maize,0,0.0,0.0,0.0,0.0
4000,maize,0,0.0,0.0,0.0,0.0
4000,maize,0,0.0,0.0,0.0,0.0
4000,maize,0,0.0,0.0,0.0,0.0
4000,maize,0,0.0,0.0,0.0,0.0
4000,maize,0,0.0,0.0,0.0,0.0
4000,maize,0,0.0,0.0,0.0,0.0
4000,maize,0,0.0,0.0,0.0,0.0
4000,maize,0,0.0,0.0,0.0,0.0
4000,maize,0,0.0,0.0,0.0,0.0
4000,maize,0,0.0,0.0,0.0,0.0
4000,maize,0,0.0,0.0,0.0,0.0
4000,maize,0,0.0,0.0,0.0,0.0
4000,maize,0,0.0,0.0,0.0,0.0
4000,maize,0,0.0,0.0,0.0,0.0
4000,maize,1,0.0,0.0,5,0.0
4000,maize,2,0.0,0.0,5,0.0
4000,maize,3,0.0,0.0,5,0.0
4000,maize,4,0.0,0.0,5,0.0
4000,maize,5,0.0,0.0,5,0.0
4000,maize,6,0.0,0.0,5,0.0
4000,maize,7,0.0028,28.8,5,0.0
4000,maize,8,0.0062,28.8,5,0.0
4000,maize,9,0.0097,28.8,5,0.0
4000,maize,10,0.0138,28.8,5,0.0
4000,maize,11,0.018,28.8,5,0.0
4000,maize,12,0.0203,28.8,5,0.0
4000,maize,13,0.0311,28.8,5,0.0
4000,maize,14,0.0434,28.8,5,0.0
4000,maize,15,0.0556,31.1,5,0.0
4000,maize,16,0.0621,34.14,5,0.0
4000,maize,17,0.0692,36.88,5,0
4000,maize,18,0.0853,43.4,5,0
4000,maize,19,0.1108,54.3,5,0
4000,maize,20,0.128,62.06,5,20
4000,maize,21,0.1602,77.5,8,40
4000,maize,22,0.2,97.87,8,0
4000,maize,23,0.2355,118.04,8,0
4000,maize,24,0.2762,143.31,8,0.0
4000,maize,25,0.3074,165.28,8,0.0
4000,maize,26,0.333,185.93,8,0.0
4000,maize,27,0.3772,219.58,8,0.0
4000,maize,28,0.3899,217.59,8,0.0
4000,maize,29,0.3949,228.68,8,0.0
4000,maize,30,0.4117,246.35,8,0.0
4000,maize,31,0.4256,262.58,8,0.0
4000,maize,32,0.4371,277.73,8,0.0
4000,maize,33,0.4449,293.99,8,0.0
4000,maize,34,0.4504,306.05,8,0.0
4000,maize,35,0.4602,321.13,8,0.0
4000,maize,36,0.4858,347.16,8,0.0
4000,maize,37,0.5094,372.98,8,40
4000,maize,38,0.5098,384.29,8,0
4000,maize,39,0.5196,402.76,8,0
4000,maize,40,0.5388,428.68,8,0
4000,maize,41,0.6634,520.56,8,0
4000,maize,42,0.7972,625.36,8,0
4000,maize,43,0.9533,756.18,8,0
4000,maize,44,1.1459,931.21,8,0.0
4000,maize,45,1.2833,1064.37,8,0.0
4000,maize,46,1.4358,1221.98,8,0.0
4000,maize,47,1.5629,1360.83,8,0.0
4000,maize,48,1.672,1485.88,8,0.0
4000,maize,49,1.7985,1638.55,8,0.0
4000,maize,50,1.8661,1722.89,8,0.0
4000,maize,51,1.9151,1807.24,8,0.0
4000,maize,52,2.0323,1964.49,8,0
4000,maize,53,2.1342,2107.34,8,0
4000,maize,54,2.2465,2286.21,8,0
4000,maize,55,2.346,2467.52,8,20
4000,maize,56,2.4344,2656.89,10,0
4000,maize,57,2.5039,2839.55,10,0
4000,maize,58,2.5581,3019.87,10,20
4000,maize,59,2.5915,3182.51,10,0.0
4000,maize,60,2.6979,3457.42,10,0.0
4000,maize,61,2.7336,3669.54,10,0.0
4000,maize,62,2.7454,3874.64,10,0.0
4000,maize,63,2.743,4077.94,10,0.0
4000,maize,64,2.7275,4268.68,10,0.0
4000,maize,65,2.7081,4469.13,10,0.0
4000,maize,66,2.6699,4617.62,10,0.0
4000,maize,67,2.6259,4753.19,10,0.0
4000,maize,68,2.5755,4865.38,10,0.0
4000,maize,69,2.5286,4992.89,10,0.0
4000,maize,70,2.4865,5134.68,10,0.0
4000,maize,71,2.4436,5268.1,10,0.0
4000,maize,72,2.3943,5371.34,10,0.0
4000,maize,73,2.3509,5491.69,10,0.0
4000,maize,74,2.3137,5631.83,10,0.0
4000,maize,75,2.2442,5811.89,10,0.0
4000,maize,76,2.1768,6004.26,10,0.0
4000,maize,77,2.1108,6155.54,10,0.0
4000,maize,78,2.046,6296.19,10,0.0
4000,maize,79,1.9829,6453.62,10,0.0
4000,maize,80,1.9216,6613.62,10,0.0
4000,maize,81,1.891,6835.51,10,0.0
4000,maize,82,1.8731,7049.51,10,0.0
4000,maize,83,1.8608,7270.97,10,0.0
4000,maize,84,1.852,7505.58,10,0.0
4000,maize,85,1.8461,7709.65,10,0.0
4000,maize,86,1.8376,7913.72,10,0.0
4000,maize,87,1.8274,8117.79,10,0.0
4000,maize,88,1.8156,8321.86,10,0.0
4000,maize,89,1.8023,8518.53,10,0.0
4000,maize,90,1.7873,8722.6,10,0.0
4000,maize,91,1.7704,8926.67,0,0.0
4000,maize,92,1.7519,9116.53,0,0.0
4000,maize,93,1.732,9320.6,0,0.0
4000,maize,94,1.7106,9524.67,0,0.0
4000,maize,95,1.6879,9728.75,0,0.0
4000,maize,96,1.6637,9932.81,0,0.0
4000,maize,97,1.6383,10136.88,0,0.0
4000,maize,98,1.6112,10340.95,0,0.0
4000,maize,99,1.5827,10535.31,0,0.0
4000,maize,100,1.5528,10720.47,0,0.0
4000,maize,101,1.522,10937.89,0,0.0
4000,maize,102,1.4904,11130.16,0,0.0
4000,maize,103,1.4578,11320.99,0,0.0
4000,maize,104,1.4249,11498.89,0,0.0
4000,maize,105,1.3914,11702.96,0,0.0
4000,maize,106,1.3572,11902.72,0,0.0
4000,maize,107,1.3221,12056.48,0,0.0
4000,maize,108,1.2865,12239.25,0,0.0
4000,maize,109,1.2508,12424.33,0,0.0
4000,maize,110,1.2147,12595.76,0,0.0
4000,maize,111,1.1787,12759.75,0,0.0
4000,maize,112,1.1425,12913.95,0,0.0
4000,maize,113,1.1062,13054.63,0,0.0
4000,maize,114,1.0698,13185.79,0,0.0
4000,maize,115,1.0334,13287.92,0,0.0
4000,maize,116,0.9971,13382.72,0,0.0
4000,maize,117,0.9615,13480.71,0,0.0
4000,maize,118,0.926,13565.53,0,0.0
4000,maize,119,0.8915,13663.18,0,0.0
4000,maize,120,0.8583,13759.94,0,0.0
4000,maize,121,0.8263,13853.75,0,0.0
4000,maize,122,0.7953,13929.2,0,0.0
4000,maize,123,0.7651,14013.26,0,0.0
4000,maize,124,0.7361,14092.57,0,0.0
4000,maize,125,0.7361,14092.57,0,0.0
4000,maize,126,0.7361,14092.57,0,0.0
4000,maize,127,0.0,0.0,0,0.0
4500,maize,0,0.0,0.0,0.0,0.0
4500,maize,0,0.0,0.0,0.0,0.0
4500,maize,0,0.0,0.0,0.0,0.0
4500,maize,0,0.0,0.0,0.0,0.0
4500,maize,0,0.0,0.0,0.0,0.0
4500,maize,0,0.0,0.0,0.0,0.0
4500,maize,0,0.0,0.0,0.0,0.0
4500,maize,0,0.0,0.0,0.0,0.0
4500,maize,0,0.0,0.0,0.0,0.0
4500,maize,0,0.0,0.0,0.0,0.0
4500,maize,0,0.0,0.0,0.0,0.0
4500,maize,0,0.0,0.0,0.0,0.0
4500,maize,0,0.0,0.0,0.0,0.0
4500,maize,0,0.0,0.0,0.0,0.0
4500,maize,0,0.0,0.0,0.0,0.0
4500,maize,0,0.0,0.0,0.0,0.0
4500,maize,0,0.0,0.0,0.0,0.0
4500,maize,0,0.0,0.0,0.0,0.0
4500,maize,0,0.0,0.0,0.0,0.0
4500,maize,0,0.0,0.0,0.0,0.0
4500,maize,0,0.0,0.0,0.0,0.0
4500,maize,0,0.0,0.0,0.0,0.0
4500,maize,0,0.0,0.0,0.0,0.0
4500,maize,0,0.0,0.0,0.0,0.0
4500,maize,0,0.0,0.0,0.0,0.0
4500,maize,0,0.0,0.0,0.0,0.0
4500,maize,0,0.0,0.0,0.0,0.0
4500,maize,0,0.0,0.0,0.0,0.0
4500,maize,1,0.0,0.0,5,0.0
4500,maize,2,0.0,0.0,5,0.0
4500,maize,3,0.0,0.0,5,0.0
4500,maize,4,0.0,0.0,5,0.0
4500,maize,5,0.0,0.0,5,0.0
4500,maize,6,0.0,0.0,5,0.0
4500,maize,7,0.0,0.0,5,0.0
4500,maize,8,0.0,0.0,5,0.0
4500,maize,9,0.0,0.0,5,0.0
4500,maize,10,0.0,0.0,5,0.0
4500,maize,11,0.0,0.0,5,0.0
4500,maize,12,0.0,0.0,5,0.0
4500,maize,13,0.0027,28.8,5,0.0
4500,maize,14,0.005,28.8,5,0.0
4500,maize,15,0.0069,28.8,5,0.0
4500,maize,16,0.0087,28.8,5,0.0
4500,maize,17,0.0103,28.8,5,0
4500,maize,18,0.0136,28.8,5,0
4500,maize,19,0.0169,28.8,5,0
4500,maize,20,0.0184,28.8,5,0
4500,maize,21,0.0202,28.8,8,0
4500,maize,22,0.0271,28.8,8,0
4500,maize,23,0.0392,28.8,8,0
4500,maize,24,0.057,31.81,8,0.0
4500,maize,25,0.0771,39.62,8,0.0
4500,maize,26,0.0967,47.87,8,0.0
4500,maize,27,0.1174,57.09,8,0.0
4500,maize,28,0.1314,63.59,8,0.0
4500,maize,29,0.147,71.14,8,0.0
4500,maize,30,0.161,78.5,8,0.0
4500,maize,31,0.1799,89.21,8,0.0
4500,maize,32,0.1974,99.76,8,0.0
4500,maize,33,0.1907,109.71,8,0.0
4500,maize,34,0.2042,119.44,8,0.0
4500,maize,35,0.236,140.09,8,0.0
4500,maize,36,0.2762,167.07,8,0.0
4500,maize,37,0.3223,200.09,8,0
4500,maize,38,0.3345,198.57,8,0
4500,maize,39,0.3373,207.6,8,0
4500,maize,40,0.3464,219.88,8,0
4500,maize,41,0.4275,267.27,8,0
4500,maize,42,0.4964,309.01,8,0
4500,maize,43,0.5576,350.75,8,0
4500,maize,44,0.6332,399.82,8,0.0
4500,maize,45,0.7182,456.95,8,0.0
4500,maize,46,0.7817,500.94,8,0.0
4500,maize,47,0.889,578.22,8,0.0
4500,maize,48,0.9685,637.61,8,0.0
4500,maize,49,1.0376,690.72,8,0.0
4500,maize,50,1.1187,755.11,8,0.0
4500,maize,51,1.215,834.23,8,0.0
4500,maize,52,1.3362,938.25,8,0
4500,maize,53,1.4502,1040.53,8,0
4500,maize,54,1.5649,1147.94,8,0
4500,maize,55,1.6974,1278.35,8,0
4500,maize,56,1.8125,1397.05,10,0
4500,maize,57,1.9411,1536.35,10,0
4500,maize,58,2.0643,1684.42,10,40
4500,maize,59,2.1638,1823.29,10,0.0
4500,maize,60,2.2305,1939.46,10,0.0
4500,maize,61,2.2968,2071.83,10,0.0
4500,maize,62,2.3384,2184.24,10,0.0
4500,maize,63,2.3907,2327.92,10,0.0
4500,maize,64,2.4125,2438.46,10,0.0
4500,maize,65,2.4166,2533.73,10,0.0
4500,maize,66,2.4405,2673.51,10,0.0
4500,maize,67,2.4627,2823.05,10,0.0
4500,maize,68,2.4674,2954.31,10,0.0
4500,maize,69,2.562,3203.54,10,0.0
4500,maize,70,2.5687,3359.97,10,0.0
4500,maize,71,2.5488,3493.76,10,0.0
4500,maize,72,2.5158,3613.23,10,0.0
4500,maize,73,2.4766,3727.67,10,0.0
4500,maize,74,2.4394,3857.22,10,0.0
4500,maize,75,2.4009,3990.12,10,0.0
4500,maize,76,2.3539,4099.2,10,0.0
4500,maize,77,2.3104,4223.82,10,0.0
4500,maize,78,2.2679,4352.77,10,0.0
4500,maize,79,2.2222,4468.47,10,0.0
4500,maize,80,2.1814,4600.22,10,0.0
4500,maize,81,2.1943,4805.14,10,0.0
4500,maize,82,2.2281,5038.0,10,0.0
4500,maize,83,2.2687,5282.57,10,0.0
4500,maize,84,2.3266,5592.29,10,0.0
4500,maize,85,2.3776,5876.55,10,0.0
4500,maize,86,2.3554,6140.78,10,0.0
4500,maize,87,2.3331,6412.42,10,0.0
4500,maize,88,2.3103,6674.34,10,0.0
4500,maize,89,2.2874,6892.5,10,0.0
4500,maize,90,2.2646,7127.57,10,0.0
4500,maize,91,2.2427,7376.1,0,0.0
4500,maize,92,2.2213,7619.48,0,0.0
4500,maize,93,2.2011,7860.61,0,0.0
4500,maize,94,2.1825,8123.07,0,0.0
4500,maize,95,2.1657,8361.01,0,0.0
4500,maize,96,2.1509,8592.27,0,0.0
4500,maize,97,2.1384,8843.59,0,0.0
4500,maize,98,2.1214,9093.2,0,0.0
4500,maize,99,2.1018,9258.66,0,0.0
4500,maize,100,2.0677,9412.5,0,0.0
4500,maize,101,2.0129,9555.79,0,0.0
4500,maize,102,1.9462,9664.46,0,0.0
4500,maize,103,1.8766,9755.22,0,0.0
4500,maize,104,1.8084,9832.79,0,0.0
4500,maize,105,1.7385,9895.6,0,0.0
4500,maize,106,1.6593,9921.23,0,0.0
4500,maize,107,1.5852,9945.16,0,0.0
4500,maize,108,1.5651,10147.45,0,0.0
4500,maize,109,1.544,10404.98,0,0.0
4500,maize,110,1.521,10645.36,0,0.0
4500,maize,111,1.4954,10856.25,0,0.0
4500,maize,112,1.4682,11025.42,0,0.0
4500,maize,113,1.4379,11191.24,0,0.0
4500,maize,114,1.4063,11360.43,0,0.0
4500,maize,115,1.3736,11569.99,0,0.0
4500,maize,116,1.3399,11780.56,0,0.0
4500,maize,117,1.3046,11946.5,0,0.0
4500,maize,118,1.2681,12123.28,0,0.0
4500,maize,119,1.2313,12283.96,0,0.0
4500,maize,120,1.1938,12409.17,0,0.0
4500,maize,121,1.156,12563.74,0,0.0
4500,maize,122,1.1183,12715.24,0,0.0
4500,maize,123,1.0803,12799.66,0,0.0
4500,maize,124,1.0437,12913.79,0,0.0
4500,maize,125,1.0082,13023.83,0,0.0
4500,maize,126,0.9731,13124.29,0,0.0
4500,maize,127,0.9386,13239.5,0,0.0
4500,maize,128,0.9051,13343.6,0,0.0
4500,maize,129,0.8728,13429.79,0,0.0
4500,maize,130,0.8418,13530.55,0,0.0
4500,maize,131,0.8117,13606.43,0,0.0
4500,maize,132,0.783,13705.5,0,0.0
4500,maize,133,0.7551,13799.32,0,0.0
4500,maize,134,0.7551,13799.32,0,0.0
4500,maize,135,0.7551,13799.32,0,0.0
4500,maize,136,0.0,0.0,0,0.0
5000,maize,0,0.0,0.0,0.0,0.0
5000,maize,0,0.0,0.0,0.0,0.0
5000,maize,0,0.0,0.0,0.0,0.0
5000,maize,0,0.0,0.0,0.0,0.0
5000,maize,0,0.0,0.0,0.0,0.0
5000,maize,0,0.0,0.0,0.0,0.0
5000,maize,0,0.0,0.0,0.0,0.0
5000,maize,0,0.0,0.0,0.0,0.0
5000,maize,0,0.0,0.0,0.0,0.0
5000,maize,0,0.0,0.0,0.0,0.0
5000,maize,0,0.0,0.0,0.0,0.0
5000,maize,0,0.0,0.0,0.0,0.0
5000,maize,0,0.0,0.0,0.0,0.0
5000,maize,0,0.0,0.0,0.0,0.0
5000,maize,0,0.0,0.0,0.0,0.0
5000,maize,0,0.0,0.0,0.0,0.0
5000,maize,0,0.0,0.0,0.0,0.0
5000,maize,0,0.0,0.0,0.0,0.0
5000,maize,0,0.0,0.0,0.0,0.0
5000,maize,0,0.0,0.0,0.0,0.0
5000,maize,0,0.0,0.0,0.0,0.0
5000,maize,0,0.0,0.0,0.0,0.0
5000,maize,0,0.0,0.0,0.0,0.0
5000,maize,0,0.0,0.0,0.0,0.0
5000,maize,0,0.0,0.0,0.0,0.0
5000,maize,0,0.0,0.0,0.0,0.0
5000,maize,0,0.0,0.0,0.0,0.0
5000,maize,0,0.0,0.0,0.0,0.0
5000,maize,1,0.0,0.0,5,0.0
5000,maize,2,0.0,0.0,5,0.0
5000,maize,3,0.0,0.0,5,0.0
5000,maize,4,0.0,0.0,5,0.0
5000,maize,5,0.0,0.0,5,0.0
5000,maize,6,0.0,0.0,5,0.0
5000,maize,7,0.0,0.0,5,0.0
5000,maize,8,0.0,0.0,5,0.0
5000,maize,9,0.0,0.0,5,0.0
5000,maize,10,0.0,0.0,5,0.0
5000,maize,11,0.0,0.0,5,0.0
5000,maize,12,0.0,0.0,5,0.0
5000,maize,13,0.0,0.0,5,0.0
5000,maize,14,0.0,0.0,5,0.0
5000,maize,15,0.0021,28.8,5,0.0
5000,maize,16,0.0035,28.8,5,0.0
5000,maize,17,0.0058,28.8,5,0
5000,maize,18,0.009,28.8,5,0
5000,maize,19,0.0123,28.8,5,0
5000,maize,20,0.0154,28.8,5,0
5000,maize,21,0.0192,28.8,8,0
5000,maize,22,0.0298,28.8,8,0
5000,maize,23,0.0466,28.8,8,0
5000,maize,24,0.0558,31.18,8,0.0
5000,maize,25,0.0553,33.62,8,0.0
5000,maize,26,0.068,39.13,8,0.0
5000,maize,27,0.0708,43.49,8,0.0
5000,maize,28,0.0701,46.73,8,0.0
5000,maize,29,0.0715,53.94,8,0.0
5000,maize,30,0.078,61.67,8,0.0
5000,maize,31,0.1001,71.95,8,0.0
5000,maize,32,0.1187,80.93,8,0.0
5000,maize,33,0.1305,87.36,8,0.0
5000,maize,34,0.1498,97.49,8,0.0
5000,maize,35,0.1697,108.36,8,0.0
5000,maize,36,0.1991,125.06,8,0.0
5000,maize,37,0.2346,146.31,8,0
5000,maize,38,0.2751,172.21,8,0
5000,maize,39,0.3032,192.86,8,0
5000,maize,40,0.3218,209.41,8,40
5000,maize,41,0.3479,225.36,8,0
5000,maize,42,0.3901,232.72,8,0
5000,maize,43,0.4236,252.89,8,0
5000,maize,44,0.4438,267.07,8,0.0
5000,maize,45,0.4689,282.12,8,0.0
5000,maize,46,0.5182,312.18,8,0.0
5000,maize,47,0.5741,350.36,8,0.0
5000,maize,48,0.6542,402.5,8,0.0
5000,maize,49,0.7644,477.35,8,0.0
5000,maize,50,0.8642,548.39,8,0.0
5000,maize,51,0.9652,623.53,8,0.0
5000,maize,52,1.0766,710.53,8,0
5000,maize,53,1.1906,803.93,8,0
5000,maize,54,1.3616,953.0,8,0
5000,maize,55,1.5318,1111.73,8,0
5000,maize,56,1.689,1267.88,10,0
5000,maize,57,1.8331,1419.68,10,0
5000,maize,58,1.9594,1568.16,10,40
5000,maize,59,2.055,1700.29,10,0.0
5000,maize,60,2.1346,1831.14,10,0.0
5000,maize,61,2.1939,1951.71,10,0.0
5000,maize,62,2.2324,2058.17,10,0.0
5000,maize,63,2.2509,2147.97,10,0.0
5000,maize,64,2.27,2248.49,10,0.0
5000,maize,65,2.3043,2382.98,10,0.0
5000,maize,66,2.3253,2508.3,10,0.0
5000,maize,67,2.3294,2617.69,10,0.0
5000,maize,68,2.4099,2854.06,10,0.0
5000,maize,69,2.4304,3035.3,10,0.0
5000,maize,70,2.425,3197.54,10,0.0
5000,maize,71,2.4119,3367.69,10,0.0
5000,maize,72,2.3922,3540.25,10,0.0
5000,maize,73,2.3587,3683.88,10,0.0
5000,maize,74,2.3206,3821.24,10,0.0
5000,maize,75,2.2843,3971.0,10,0.0
5000,maize,76,2.2391,4088.83,10,0.0
5000,maize,77,2.1869,4180.56,10,0.0
5000,maize,78,2.1396,4286.43,10,0.0
5000,maize,79,2.0944,4393.52,10,0.0
5000,maize,80,2.0508,4500.26,10,0.0
5000,maize,81,2.0738,4726.92,10,0.0
5000,maize,82,2.1276,5016.28,10,0.0
5000,maize,83,2.1156,5288.41,10,0.0
5000,maize,84,2.1053,5552.62,10,0.0
5000,maize,85,2.0957,5817.77,10,0.0
5000,maize,86,2.0868,6081.3,10,0.0
5000,maize,87,2.0789,6332.19,10,0.0
5000,maize,88,2.0726,6525.85,10,0.0
5000,maize,89,2.0684,6727.76,10,0.0
5000,maize,90,2.0668,6980.9,10,0.0
5000,maize,91,2.0668,7252.67,0,0.0
5000,maize,92,2.0668,7470.52,0,0.0
5000,maize,93,2.0664,7636.55,0,0.0
5000,maize,94,2.0637,7867.88,0,0.0
5000,maize,95,2.0572,8116.33,0,0.0
5000,maize,96,2.0466,8364.79,0,0.0
5000,maize,97,2.032,8613.24,0,0.0
5000,maize,98,2.0133,8861.7,0,0.0
5000,maize,99,1.9904,9110.15,0,0.0
5000,maize,100,1.9634,9358.6,0,0.0
5000,maize,101,1.9325,9607.06,0,0.0
5000,maize,102,1.8975,9855.51,0,0.0
5000,maize,103,1.8588,10035.83,0,0.0
5000,maize,104,1.8055,10160.15,0,0.0
5000,maize,105,1.7456,10262.53,0,0.0
5000,maize,106,1.6822,10347.81,0,0.0
5000,maize,107,1.6188,10420.38,0,0.0
5000,maize,108,1.5505,10466.63,0,0.0
5000,maize,109,1.4821,10498.11,0,0.0
5000,maize,110,1.4162,10526.62,0,0.0
5000,maize,111,1.3511,10543.98,0,0.0
5000,maize,112,1.316,10697.91,0,0.0
5000,maize,113,1.2796,10874.24,0,0.0
5000,maize,114,1.2425,11055.03,0,0.0
5000,maize,115,1.2041,11223.85,0,0.0
5000,maize,116,1.165,11322.57,0,0.0
5000,maize,117,1.1274,11475.68,0,0.0
5000,maize,118,1.0899,11610.18,0,0.0
5000,maize,119,1.0528,11710.58,0,0.0
5000,maize,120,1.0168,11806.68,0,0.0
5000,maize,121,0.9816,11893.54,0,0.0
5000,maize,122,0.9469,11979.48,0,0.0
5000,maize,123,0.9127,12064.97,0,0.0
5000,maize,124,0.8795,12145.96,0,0.0
5000,maize,125,0.8471,12227.75,0,0.0
5000,maize,126,0.8157,12313.82,0,0.0
5000,maize,127,0.7852,12406.95,0,0.0
5000,maize,128,0.7555,12497.62,0,0.0
5000,maize,129,0.7272,12583.25,0,0.0
5000,maize,130,0.7272,12583.25,0,0.0
5000,maize,131,0.7272,12583.25,0,0.0
5000,maize,132,0.0,0.0,0,0.0
