episode,crop,season_return,avg100_return,actor_loss,critic_loss,entropy_water,entropy_nitrogen,total_water_mm,total_nitrogen_kgha,vs_baseline_pct,grain_yield_kgha,profit_usd_ha,avg100_profit_usd_ha
215,maize,19.1369,14.9717,0.347656,6.80419,0.2046,0.7834,741.0,375.0,100.05,7335.2,1014.2,918.84
216,maize,16.6312,14.9781,0.258366,4.106282,0.1974,0.7491,739.0,380.0,100.05,7321.5,1006.97,917.56
217,maize,11.2977,15.0061,-0.185995,3.256802,0.2177,0.9565,736.0,520.0,100.05,5425.2,394.69,914.18
218,maize,15.1824,15.0418,0.053041,1.527029,0.2297,0.8538,757.0,300.0,100.05,7138.2,1030.36,914.8
219,maize,19.7399,15.0857,0.314272,7.968309,0.2241,0.9072,745.0,450.0,100.05,7378.4,947.61,914.71
220,maize,20.2524,15.1165,0.344635,8.556687,0.2259,0.8001,739.0,470.0,100.05,7586.5,983.22,913.47
221,maize,17.5982,15.1554,0.139524,1.866929,0.236,0.9501,743.0,295.0,100.05,7284.1,1080.24,914.35
222,maize,17.3523,15.1813,0.091666,1.175,0.2463,0.8834,737.0,335.0,100.05,7118.9,1002.52,912.9
223,maize,15.2354,15.2067,-0.069586,1.231902,0.247,0.9174,750.0,350.0,100.05,6616.7,854.17,912.99
224,maize,17.227,15.3061,-0.055855,0.575206,0.2668,0.8691,781.0,490.0,100.05,7469.7,908.84,917.29
225,maize,14.9435,15.2867,-0.123777,1.041172,0.2661,1.087,741.0,400.0,100.05,6931.3,888.23,914.93
226,maize,9.8207,15.4661,-0.630863,19.378616,0.2483,0.9927,765.0,435.0,100.05,4999.7,355.93,920.79
227,maize,17.8234,15.5013,0.009082,0.467285,0.2457,0.8662,737.0,425.0,100.05,7352.5,970.92,922.68
228,maize,10.0078,15.4104,-0.681582,14.557118,0.2435,1.0596,745.0,470.0,100.05,5441.9,443.49,913.71
229,maize,13.1643,15.3942,-0.250279,3.911455,0.2464,1.111,736.0,615.0,100.05,6937.2,677.7,911.06
230,maize,12.1887,15.3459,-0.283263,6.844932,0.2357,1.0908,744.0,435.0,100.05,5898.7,593.28,905.43
231,maize,16.4132,15.3549,0.0107,1.156459,0.2285,1.071,758.0,370.0,100.05,7056.0,939.19,903.06
232,maize,15.7676,15.3303,0.071961,0.549094,0.2313,1.1024,755.0,295.0,100.05,7337.5,1086.38,902.33
233,maize,15.2956,15.2862,0.065553,0.564998,0.2391,0.882,761.0,365.0,100.05,7420.3,1033.49,900.74
234,maize,20.2625,15.3206,0.242854,3.835846,0.2521,0.8774,747.0,370.0,100.05,7557.6,1071.2,901.02
235,maize,18.7595,15.3297,0.203146,2.357163,0.245,1.0336,761.0,545.0,100.05,7754.2,936.96,900.09
236,maize,19.928,15.3488,0.120877,2.095495,0.2177,1.0413,751.0,445.0,100.05,7735.6,1038.29,897.86
237,maize,12.1666,15.3194,-0.403255,6.163448,0.2531,0.9134,769.0,430.0,100.05,6085.1,629.89,893.97
238,maize,15.1169,15.3036,-0.125958,1.217126,0.2613,0.9534,761.0,410.0,100.05,7201.1,933.67,892.21
239,maize,17.6752,15.3986,0.013987,0.540658,0.2454,1.1388,748.0,380.0,100.05,7353.5,1009.59,895.3
240,maize,17.2185,15.4513,-0.016047,3.504958,0.2346,1.0477,744.0,175.0,100.05,6460.8,993.81,897.47
241,maize,13.3674,15.4062,-0.288116,4.913486,0.2394,1.0391,745.0,505.0,100.05,6199.2,597.8,891.97
242,maize,17.9485,15.4207,0.007493,0.308382,0.2453,0.8868,740.0,315.0,100.05,7298.3,1065.57,892.36
243,maize,15.0242,15.4281,-0.236583,3.216435,0.2469,1.0386,744.0,455.0,100.05,6503.0,724.34,889.63
244,maize,17.0486,15.4343,-0.145553,1.033303,0.2646,0.9503,768.0,275.0,100.05,7258.3,1078.78,890.67
245,maize,15.0092,15.4261,-0.099521,0.844981,0.2349,1.1466,747.0,345.0,100.05,6939.9,941.77,889.52
246,maize,18.5358,15.4835,0.136647,2.055678,0.2283,0.8655,736.0,490.0,100.05,7331.2,901.21,888.89
247,maize,12.78,15.4485,-0.109888,1.116231,0.2341,1.1007,768.0,565.0,100.05,6935.8,708.16,884.15
248,maize,19.3757,15.4793,0.184423,3.485142,0.2025,0.884,734.0,300.0,100.05,7370.9,1102.32,885.5
249,maize,11.9826,15.3974,-0.202466,2.122148,0.2172,1.151,746.0,485.0,100.05,6270.0,634.89,879.49
250,maize,17.3992,15.4476,0.206521,1.897652,0.2079,0.8123,743.0,375.0,100.05,7087.8,951.16,880.56
251,maize,17.6033,15.4532,0.214386,2.853913,0.2162,0.8135,758.0,260.0,100.05,7478.5,1154.82,880.76
252,maize,15.0517,15.4362,0.107914,1.678764,0.1931,0.9934,744.0,410.0,100.05,6855.6,857.5,878.42
253,maize,19.0257,15.5076,0.263887,4.386144,0.1942,0.7563,748.0,310.0,100.05,7371.0,1083.94,880.66
254,maize,16.9944,15.5503,0.150753,2.247025,0.1939,0.8324,739.0,400.0,100.05,7376.4,1000.69,886.1
255,maize,18.8861,15.6378,0.185917,1.902613,0.2037,0.8952,752.0,360.0,100.05,7453.4,1052.15,888.29
256,maize,6.4241,15.5546,-0.726125,29.093937,0.2221,1.0772,753.0,275.0,100.05,5213.3,576.54,885.94
257,maize,17.9701,15.5919,0.082041,0.773006,0.185,0.8028,769.0,380.0,100.05,7625.2,1064.89,887.27
258,maize,12.9481,15.5147,-0.344176,6.786858,0.2037,1.1063,741.0,340.0,100.05,7204.6,1016.55,885.37
259,maize,12.6783,15.4665,-0.282306,3.666055,0.206,1.102,736.0,355.0,100.05,6891.1,926.17,884.25
260,maize,14.0306,15.4713,-0.353736,8.992716,0.2158,1.0932,764.0,465.0,100.05,7270.6,894.24,884.69
261,maize,12.8765,15.4144,-0.288607,7.721272,0.2063,1.0456,747.0,495.0,100.05,6398.0,656.29,879.41
262,maize,19.2256,15.4306,0.03806,0.814205,0.2054,0.9668,747.0,370.0,100.05,7387.2,1028.6,878.65
263,maize,13.7896,15.4444,-0.266021,8.821981,0.1808,0.8278,736.0,335.0,100.05,5500.3,598.47,875.07
264,maize,19.9146,15.4847,0.056839,1.020545,0.2095,0.8561,745.0,425.0,100.05,7267.7,944.92,876.31
265,maize,14.3592,15.5247,-0.148858,1.817621,0.2032,0.9244,749.0,400.0,100.05,6807.3,852.43,877.91
266,maize,12.5266,15.4783,-0.254529,5.51614,0.236,1.0484,738.0,325.0,100.05,6403.7,833.12,875.24
267,maize,15.5588,15.4919,0.051034,0.46055,0.2223,0.9595,749.0,395.0,100.05,7140.4,940.69,874.54
268,maize,9.0641,15.4702,-0.460771,9.26556,0.2432,1.2107,760.0,575.0,100.05,6218.8,523.7,871.64
269,maize,14.4715,15.4314,-0.190048,1.226153,0.2432,1.0001,759.0,285.0,100.05,6697.4,933.95,869.77
270,maize,15.641,15.4764,-0.046972,0.546666,0.2624,1.0417,750.0,385.0,100.05,7091.6,937.89,871.06
271,maize,19.9771,15.5177,0.305259,6.974992,0.2329,0.9484,743.0,320.0,100.05,7675.4,1153.05,872.6
272,maize,17.2428,15.59,0.15094,2.91524,0.2548,1.0578,739.0,360.0,100.05,7145.1,982.88,876.86
273,maize,16.2479,15.6228,0.098525,1.66467,0.2346,0.8771,737.0,400.0,100.05,6641.6,818.19,878.55
274,maize,18.6746,15.635,0.281294,4.195941,0.2229,0.903,736.0,250.0,100.05,7160.0,1098.41,879.64
275,maize,17.4653,15.6209,0.257164,3.703931,0.2404,0.9171,747.0,370.0,100.05,7722.6,1112.45,878.9
276,maize,14.2182,15.6433,0.039573,0.941236,0.2555,1.0013,767.0,310.0,100.05,6989.0,977.06,880.53
277,maize,12.5253,15.6062,-0.050379,0.638791,0.2554,1.225,740.0,370.0,100.05,6492.7,809.17,878.94
278,maize,16.184,15.5975,0.125507,0.531651,0.2509,1.0508,761.0,290.0,100.05,7258.0,1067.91,881.43
279,maize,8.567,15.4908,-0.349683,13.976618,0.2396,1.0493,739.0,270.0,100.05,5723.5,717.48,876.63
280,maize,10.0732,15.3979,-0.353116,8.08168,0.2815,1.0846,750.0,245.0,100.05,5647.6,716.9,872.16
281,maize,12.3987,15.3554,-0.134716,1.495452,0.2895,1.1612,734.0,295.0,100.05,6667.4,931.44,872.69
282,maize,18.5849,15.3921,0.294434,4.18181,0.2666,0.9473,747.0,295.0,100.05,7751.6,1194.7,874.67
283,maize,15.6332,15.3981,0.092198,0.831292,0.2766,0.9734,759.0,335.0,100.05,7287.2,1031.39,875.95
284,maize,17.588,15.3711,0.36449,3.479902,0.2779,0.9461,760.0,315.0,100.05,7863.4,1194.85,876.72
285,maize,17.1294,15.3875,0.066865,0.900605,0.3246,0.9385,773.0,210.0,100.05,7229.9,1133.67,878.76
286,maize,20.0116,15.4153,0.317346,3.67894,0.3024,1.0693,763.0,230.0,100.05,8489.3,1434.53,882.19
287,maize,15.2614,15.4194,-0.10754,1.257105,0.3187,1.0226,757.0,265.0,100.05,6712.7,958.97,884.57
288,maize,13.9308,15.3905,-0.09804,1.473405,0.3466,1.0969,735.0,370.0,100.05,6672.5,857.11,884.48
289,maize,10.176,15.3239,-0.485851,8.244114,0.3345,1.3673,742.0,325.0,100.05,6007.4,731.64,882.04
290,maize,19.8089,15.3914,0.227247,2.808267,0.3688,1.0175,751.0,185.0,100.05,7729.0,1296.65,885.93
291,maize,16.4412,15.3884,0.136272,1.027013,0.3391,0.9981,765.0,360.0,100.05,7162.2,971.54,885.4
292,maize,16.1871,15.3805,-0.060574,2.730472,0.3495,1.0601,769.0,340.0,100.05,7233.7,1007.02,886.55
293,maize,14.2339,15.3956,-0.20763,1.428485,0.4037,1.1551,779.0,120.0,100.05,7148.7,1199.79,891.44
294,maize,16.9367,15.4275,0.012196,0.907179,0.3726,0.9948,772.0,295.0,100.05,7698.8,1166.51,895.48
295,maize,16.5768,15.4104,-0.210034,1.238722,0.4141,1.1003,774.0,310.0,100.05,7404.2,1076.64,897.13
296,maize,19.7901,15.4685,0.1952,2.086076,0.3568,0.9822,753.0,325.0,100.05,7633.3,1131.53,899.8
297,maize,10.463,15.4286,-0.732091,11.128711,0.3738,1.1502,797.0,340.0,100.05,6175.7,725.73,897.43
298,maize,18.5708,15.4849,0.09545,1.185812,0.3614,1.2106,777.0,265.0,100.05,7836.8,1228.01,905.25
299,maize,15.9678,15.503,-0.224504,1.926305,0.3665,1.1121,763.0,275.0,100.05,7224.2,1073.24,907.32
300,maize,15.8054,15.4756,-0.127155,1.227239,0.3786,1.3537,748.0,475.0,100.05,7257.0,890.46,906.52
301,maize,15.4378,15.4803,-0.120888,1.093976,0.3803,1.375,757.0,445.0,100.05,7232.5,908.92,907.31
302,maize,13.1223,15.454,-0.320197,2.332427,0.4151,1.1184,809.0,290.0,100.05,7187.3,1021.43,909.63
303,maize,15.2079,15.4672,0.070105,0.743914,0.3545,1.0377,788.0,310.0,100.05,7224.8,1023.41,911.66
304,maize,8.6414,15.3614,-0.331333,7.344654,0.3506,1.2346,763.0,280.0,100.05,6071.2,780.0,910.7
305,maize,14.1902,15.3649,0.012974,1.469853,0.3727,1.1258,768.0,380.0,100.05,6661.4,824.56,909.31
306,maize,14.0864,15.368,-0.159283,1.459225,0.3832,1.0048,797.0,315.0,100.05,6999.1,956.57,909.32
307,maize,16.6938,15.4175,0.25416,2.707874,0.3419,1.2574,752.0,400.0,100.05,7408.7,1000.97,914.35
308,maize,6.7638,15.3088,-0.466074,10.921162,0.3287,1.3347,762.0,445.0,100.05,4890.4,320.4,908.56
309,maize,12.1413,15.3074,0.037131,1.011027,0.3546,1.055,757.0,390.0,100.05,6558.8,795.49,912.23
310,maize,14.351,15.3455,0.223405,1.937198,0.351,1.1101,795.0,355.0,100.05,6910.9,895.72,915.41
311,maize,16.8941,15.3945,0.488996,6.507932,0.3565,1.1008,791.0,390.0,100.05,7691.9,1058.37,920.54
312,maize,11.7408,15.3458,0.037899,2.267612,0.3366,0.9664,750.0,365.0,100.05,5367.9,526.96,917.98
313,maize,16.0876,15.3757,0.342082,4.131108,0.36,0.963,779.0,335.0,100.05,7750.7,1135.26,922.8
314,maize,14.3465,15.3609,0.37584,5.066292,0.3678,0.9622,771.0,285.0,100.05,7164.0,1043.4,923.89
315,maize,18.3324,15.3529,0.425948,11.339303,0.3145,0.9723,734.0,245.0,100.05,7350.4,1152.19,925.27
316,maize,16.3391,15.35,0.481779,9.090281,0.3119,0.9667,753.0,345.0,100.05,7075.6,972.11,924.92
317,maize,12.0324,15.3573,-0.013507,0.964586,0.3012,1.0063,751.0,355.0,100.05,5766.5,636.02,927.33
318,maize,13.4334,15.3398,0.09773,1.076523,0.3256,1.0659,753.0,415.0,100.05,6406.4,734.81,924.38
319,maize,18.4792,15.3272,0.355841,6.061907,0.3011,0.8773,763.0,190.0,100.05,7635.1,1260.98,927.51
320,maize,12.8074,15.2528,-0.154959,1.353618,0.3315,1.3358,757.0,515.0,100.05,6789.7,728.22,924.96
321,maize,14.195,15.2187,-0.152815,1.426515,0.3245,1.0206,763.0,270.0,100.05,6132.5,805.33,922.21
322,maize,15.2538,15.1977,0.069081,1.189106,0.2957,1.1524,763.0,345.0,100.05,6955.7,936.12,921.55
323,maize,17.5073,15.2205,0.221227,2.842673,0.2885,1.1514,745.0,455.0,100.05,7258.9,912.73,922.13
324,maize,20.054,15.2487,0.273462,4.791527,0.2737,0.9178,739.0,270.0,100.05,7760.8,1226.8,925.31
325,maize,14.0316,15.2396,-0.174542,1.178139,0.3292,1.078,781.0,260.0,100.05,6800.4,971.5,926.15
326,maize,16.5814,15.3072,-0.153543,1.966728,0.2765,1.1137,754.0,335.0,100.05,7014.0,966.09,932.25
327,maize,10.1146,15.2301,-0.415084,9.24652,0.2669,1.2067,753.0,510.0,100.05,5635.4,447.05,927.01
328,maize,16.397,15.294,-0.255867,2.836151,0.2932,0.8013,767.0,115.0,100.05,7187.9,1221.77,934.79
329,maize,18.7369,15.3498,0.112724,1.329087,0.2636,0.9446,739.0,285.0,100.05,7420.1,1126.63,939.28
330,maize,20.1274,15.4291,0.223536,3.12486,0.2588,0.9686,742.0,265.0,100.05,7668.7,1206.98,945.42
331,maize,18.3821,15.4488,-0.030606,0.768726,0.2516,1.0537,761.0,150.0,100.05,7862.1,1358.93,949.61
332,maize,17.9922,15.4711,0.023052,0.570103,0.2452,1.0774,738.0,310.0,100.05,7314.8,1075.9,949.51
333,maize,15.2872,15.471,-0.203441,3.113542,0.2603,1.2212,736.0,420.0,100.05,6641.5,798.78,947.16
334,maize,15.4564,15.4229,-0.227051,6.421253,0.2438,0.9189,739.0,205.0,100.05,5874.0,820.09,944.65
335,maize,19.0812,15.4261,0.169383,1.678707,0.2295,0.9549,771.0,275.0,100.05,7792.1,1210.42,947.39
336,maize,18.023,15.4071,5.6e-05,0.436252,0.2156,0.9814,735.0,285.0,100.05,7536.4,1158.11,948.58
337,maize,15.0887,15.4363,-0.215958,6.871237,0.2244,1.0948,743.0,310.0,100.05,5832.3,702.29,949.31
338,maize,12.913,15.4143,-0.297986,3.901359,0.2128,1.2917,760.0,265.0,100.05,6935.5,1012.88,950.1
339,maize,19.0373,15.4279,0.118472,1.153763,0.2117,1.0351,746.0,340.0,100.05,7437.0,1071.64,950.72
340,maize,-34.8973,14.9067,-5.887565,778.772522,0.2367,1.349,741.0,410.0,100.05,0.0,-854.6,932.24
341,maize,19.0241,14.9633,0.036113,0.810817,0.1867,1.0894,737.0,360.0,100.05,7289.3,1020.13,936.46
342,maize,17.4472,14.9583,0.047193,1.475461,0.1952,1.0145,730.0,210.0,100.05,7101.9,1127.48,937.08
343,maize,14.0368,14.9484,-0.396775,5.097753,0.2017,1.1052,757.0,200.0,100.05,6930.9,1078.53,940.62
344,maize,15.6473,14.9344,-0.127738,2.429495,0.1621,0.9478,747.0,360.0,100.05,6288.6,763.94,937.47
345,maize,16.9811,14.9541,-0.000866,0.260266,0.1506,0.9573,730.0,425.0,100.05,7052.1,900.02,937.06
346,maize,16.2702,14.9315,-0.01512,2.159607,0.127,0.939,736.0,370.0,100.05,6465.2,804.69,936.09
347,maize,16.2539,14.9662,0.087975,1.007877,0.1203,1.0843,744.0,365.0,100.05,7409.6,1040.99,939.42
348,maize,15.4155,14.9266,0.036452,0.758085,0.132,1.1163,735.0,230.0,100.05,7238.1,1138.52,939.78
349,maize,8.6409,14.8932,-0.221971,9.508021,0.1188,1.0818,732.0,570.0,100.05,5392.4,338.9,936.82
350,maize,17.1846,14.891,0.12878,1.597193,0.1165,0.8659,737.0,305.0,100.05,6757.8,942.24,936.73
351,maize,22.299,14.938,0.169737,6.834191,0.1123,0.8954,730.0,290.0,100.05,7653.6,1185.41,937.04
352,maize,18.9578,14.9771,0.131469,1.854281,0.0976,0.7938,734.0,335.0,100.05,7607.1,1126.37,939.73
353,maize,16.506,14.9519,0.047943,0.858515,0.1074,0.847,734.0,190.0,100.05,6769.5,1061.97,939.51
354,maize,18.2965,14.9649,0.018624,0.793211,0.1172,0.8411,734.0,180.0,100.05,7820.9,1334.84,942.85
355,maize,13.3557,14.9096,-0.178106,2.688138,0.1099,1.1912,739.0,470.0,100.05,6443.7,697.53,939.3
356,maize,17.8546,15.0239,0.043984,0.457349,0.0866,0.8993,740.0,385.0,100.05,7383.0,1016.74,943.7
357,maize,12.7313,14.9715,-0.093332,4.835189,0.0837,1.0325,730.0,330.0,100.05,6006.9,733.73,940.39
358,maize,16.165,15.0037,-0.096271,1.31995,0.0952,1.1458,734.0,445.0,100.05,7057.0,878.86,939.02
359,maize,12.8161,15.005,-0.153349,6.948488,0.0876,1.0439,735.0,335.0,100.05,5696.9,648.22,936.24
360,maize,19.3245,15.058,0.02549,0.698039,0.0824,0.9093,735.0,260.0,100.05,7136.1,1083.02,938.12
361,maize,16.3972,15.0932,-0.08792,0.743554,0.1052,0.9389,739.0,385.0,100.05,6954.5,910.23,940.66
362,maize,13.0218,15.0312,-0.186788,4.793353,0.0882,1.131,734.0,425.0,100.05,6028.2,641.64,936.79
363,maize,18.2198,15.0755,0.120413,2.106483,0.0843,0.967,736.0,355.0,100.05,7405.0,1054.64,941.35
364,maize,21.4612,15.0909,0.155718,5.91087,0.0724,0.8084,734.0,330.0,100.05,7923.3,1210.42,944.01
365,maize,17.232,15.1196,0.033048,1.29389,0.0856,1.0291,732.0,255.0,100.05,7213.5,1109.18,946.58
366,maize,20.673,15.2011,0.202815,7.902793,0.0738,0.8921,732.0,355.0,100.05,7621.9,1111.27,949.36
367,maize,19.0353,15.2359,0.082402,1.23782,0.1132,0.8376,730.0,145.0,100.05,7377.4,1261.35,952.57
368,maize,16.3772,15.309,0.071149,1.291784,0.0781,0.8409,730.0,145.0,100.05,7031.7,1174.93,959.08
369,maize,17.6134,15.3404,-0.083869,1.297524,0.0935,0.8984,747.0,190.0,100.05,7058.9,1126.51,961.0
370,maize,18.5117,15.3691,0.000161,0.25896,0.0858,0.8259,732.0,185.0,100.05,7367.7,1217.71,963.8
371,maize,17.7138,15.3465,-0.107607,1.61435,0.0954,0.8183,730.0,210.0,100.05,7127.7,1133.93,963.61
372,maize,10.2218,15.2763,-0.242493,16.319178,0.0952,1.0676,732.0,235.0,100.05,5437.2,685.09,960.63
373,maize,16.2644,15.2765,-0.110226,8.010592,0.0807,0.6957,732.0,240.0,100.05,6288.1,892.82,961.38
374,maize,18.5234,15.2749,0.039634,1.078982,0.0887,0.8499,730.0,230.0,100.05,7493.7,1205.44,962.45
375,maize,20.2119,15.3024,0.038735,0.355856,0.1009,0.8524,732.0,170.0,100.05,7437.6,1250.2,963.83
376,maize,12.9526,15.2898,-0.200429,8.619091,0.1041,0.9106,730.0,215.0,100.05,5819.6,801.89,962.07
377,maize,17.7273,15.3418,-0.020454,1.31257,0.1,0.6957,732.0,150.0,100.05,7363.6,1251.71,966.5
378,maize,21.5778,15.3957,0.083509,1.821925,0.101,0.7753,730.0,215.0,100.05,7743.2,1282.81,968.65
379,maize,17.4328,15.4844,-0.026222,0.848207,0.0991,0.856,730.0,110.0,100.05,6640.9,1112.23,972.6
380,maize,19.1013,15.5747,0.046901,1.338447,0.101,1.1241,739.0,290.0,100.05,7526.9,1148.33,976.91
381,maize,20.0093,15.6508,0.060331,1.138624,0.0937,0.7683,732.0,210.0,100.05,7072.6,1118.95,978.79
382,maize,15.3039,15.6179,-0.102571,1.865473,0.1064,0.9178,740.0,340.0,100.05,6450.8,828.69,975.13
383,maize,20.5781,15.6674,0.085625,0.870355,0.1195,0.7906,739.0,170.0,100.05,6679.6,1056.5,975.38
384,maize,18.716,15.6787,0.011717,0.448934,0.1128,0.9053,732.0,250.0,100.05,7743.5,1246.66,975.9
385,maize,15.154,15.6589,-0.143866,2.89099,0.1054,1.1221,732.0,210.0,100.05,6121.6,881.21,973.37
386,maize,15.8051,15.6169,-0.073842,0.909881,0.1167,1.1571,735.0,315.0,100.05,7282.8,1064.71,969.67
387,maize,15.7168,15.6214,-0.21821,2.096977,0.126,1.0087,750.0,390.0,100.05,7167.1,951.77,969.6
388,maize,16.6274,15.6484,-0.073697,0.530559,0.113,0.9325,736.0,260.0,100.05,7197.7,1097.83,972.01
389,maize,18.7174,15.7338,0.089877,0.92066,0.1015,0.8407,744.0,220.0,100.05,7205.0,1134.85,976.04
390,maize,18.0172,15.7159,0.015855,0.677404,0.1009,0.743,730.0,55.0,100.05,7004.4,1258.11,975.65
391,maize,16.7253,15.7187,-0.01737,0.871444,0.1042,0.978,730.0,425.0,100.05,7471.5,1004.87,975.99
392,maize,12.5181,15.682,-0.258329,5.177903,0.1137,1.1339,737.0,295.0,100.05,5837.4,722.15,973.14
393,maize,19.8625,15.7383,0.095769,3.076083,0.1074,0.7244,730.0,90.0,100.05,8124.5,1503.12,976.17
394,maize,20.748,15.7764,0.236238,7.079248,0.0883,0.8765,730.0,235.0,100.05,7688.9,1249.24,977.0
395,maize,17.191,15.7826,0.065303,0.559352,0.1043,0.7762,730.0,335.0,100.05,7636.1,1136.02,977.59
396,maize,15.1659,15.7363,0.010036,3.031174,0.0885,0.7885,735.0,110.0,100.05,5869.4,916.36,975.44
397,maize,18.6134,15.8178,0.097706,1.313547,0.0751,0.7962,730.0,260.0,100.05,7438.2,1161.55,979.8
398,maize,17.1499,15.8036,0.038887,0.649009,0.071,0.9333,730.0,210.0,100.05,6904.6,1078.15,978.3
399,maize,16.5465,15.8094,0.006472,0.615441,0.0745,0.9587,732.0,140.0,100.05,7120.9,1201.03,979.58
400,maize,15.0495,15.8018,-0.112911,4.704684,0.077,0.8779,732.0,260.0,100.05,6647.9,962.79,980.3
401,maize,19.7177,15.8446,0.004078,0.438639,0.0618,0.8174,730.0,225.0,100.05,7336.2,1171.04,982.92
402,maize,18.8731,15.9022,-0.002305,1.064337,0.0682,0.8226,730.0,255.0,100.05,7787.3,1253.82,985.25
403,maize,20.3591,15.9537,0.02612,0.789097,0.0749,0.8084,730.0,245.0,100.06,7539.0,1201.75,987.03
404,maize,13.024,15.9975,-0.217683,8.931156,0.0678,1.078,730.0,430.0,100.06,6235.1,690.79,986.14
405,maize,15.1214,16.0068,-0.13256,17.640261,0.0693,0.7377,732.0,165.0,100.06,5373.6,739.2,985.29
406,maize,18.5932,16.0519,-0.066421,0.945974,0.0776,0.6894,732.0,130.0,100.06,7450.2,1293.36,988.65
407,maize,21.0743,16.0957,0.005307,0.692739,0.0808,0.7508,730.0,295.0,100.06,7468.2,1134.05,989.98
408,maize,13.6761,16.1648,-0.205263,8.249748,0.0921,1.0161,730.0,450.0,100.06,6917.4,841.36,995.19
409,maize,13.4614,16.178,-0.194741,10.818139,0.0748,0.871,732.0,165.0,100.06,5699.2,820.61,995.44
410,maize,18.1779,16.2163,-0.013737,0.832535,0.0834,1.0309,732.0,55.0,100.06,7512.7,1383.98,1000.33
411,maize,18.4405,16.2317,0.006309,0.493154,0.0788,0.8191,730.0,250.0,100.06,7116.5,1091.12,1000.65
412,maize,15.5227,16.2695,-0.104345,1.945553,0.0795,1.1357,732.0,310.0,100.06,6626.6,907.46,1004.46
413,maize,17.3322,16.282,-0.024295,0.903784,0.0904,0.9958,740.0,310.0,100.06,7206.6,1047.64,1003.58
414,maize,16.5991,16.3045,-0.013523,0.873134,0.0975,1.144,732.0,245.0,100.06,7287.2,1137.59,1004.53
415,maize,15.1538,16.2727,-0.065979,1.064163,0.0802,0.9083,730.0,235.0,100.06,6294.4,900.61,1002.01
416,maize,18.3965,16.2933,0.119932,1.030986,0.1006,1.0201,734.0,250.0,100.06,7152.8,1097.81,1003.27
417,maize,18.9391,16.3624,0.082332,2.511959,0.0845,0.9696,730.0,155.0,100.06,7383.7,1252.93,1009.44
418,maize,16.2306,16.3903,0.146477,1.37786,0.0779,1.0308,734.0,155.0,100.06,6926.6,1136.24,1013.45
419,maize,20.5443,16.411,0.109783,4.193285,0.0949,0.8238,730.0,245.0,100.06,7355.8,1155.96,1012.4
420,maize,11.7473,16.4004,-0.068134,8.479877,0.0858,0.9281,732.0,150.0,100.06,5255.5,724.68,1012.36
421,maize,15.8235,16.4167,-0.078281,2.244955,0.0797,0.7059,730.0,95.0,100.06,7123.2,1247.79,1016.79
422,maize,17.8039,16.4422,0.101118,1.370146,0.0934,0.862,735.0,105.0,100.06,7294.3,1277.58,1020.2
423,maize,14.2289,16.4094,-0.083075,1.890973,0.0838,0.9508,730.0,120.0,100.06,6871.7,1159.93,1022.68
424,maize,19.1221,16.4001,0.107249,2.468507,0.0833,0.7331,734.0,245.0,100.06,8013.5,1317.97,1023.59
425,maize,14.9421,16.4092,-0.022898,3.27327,0.0802,0.8629,745.0,75.0,100.06,6931.5,1210.87,1025.98
426,maize,16.9857,16.4132,0.089734,2.271959,0.085,0.9434,730.0,175.0,100.06,7333.4,1220.35,1028.52
427,maize,12.6374,16.4385,-0.120304,3.215344,0.0856,1.1848,732.0,310.0,100.06,6188.7,797.97,1032.03
428,maize,15.6468,16.431,0.027332,1.355879,0.0699,0.911,730.0,195.0,100.06,6664.1,1033.02,1030.15
429,maize,17.1113,16.4147,0.077084,1.112367,0.0851,0.9155,735.0,255.0,100.06,7598.2,1203.54,1030.91
430,maize,10.9855,16.3233,-0.321393,5.3011,0.093,1.0531,747.0,330.0,100.06,6358.9,811.51,1026.96
431,maize,19.1886,16.3313,0.210307,4.530567,0.0808,0.6542,747.0,60.0,100.06,7695.5,1415.67,1027.53
432,maize,20.1444,16.3529,0.018152,2.012111,0.0723,0.6168,730.0,45.0,100.06,7628.2,1424.04,1031.01
433,maize,14.7659,16.3477,-0.059509,1.533488,0.0756,0.8547,730.0,105.0,100.06,6123.4,987.84,1032.9
434,maize,12.7099,16.3202,-0.107238,3.107669,0.0895,1.001,730.0,195.0,100.06,6202.9,917.72,1033.88
435,maize,15.8501,16.2879,-0.003819,0.572939,0.0952,0.8493,732.0,120.0,100.06,6937.5,1175.17,1033.52
436,maize,19.7648,16.3053,0.07476,2.338091,0.0961,0.6239,732.0,55.0,100.06,7837.4,1465.14,1036.59
437,maize,14.7098,16.3015,-0.008102,0.655739,0.1029,0.8184,730.0,115.0,100.06,6844.2,1158.05,1041.15
438,maize,17.8686,16.3511,0.001466,0.468456,0.0968,0.9778,730.0,205.0,100.06,7193.4,1155.35,1042.58
439,maize,16.3084,16.3238,-0.030379,0.692645,0.0967,0.8182,734.0,45.0,100.06,6858.8,1229.29,1044.15
440,maize,12.3673,16.7964,-0.073152,3.336197,0.0981,0.9037,740.0,50.0,100.06,6569.1,1148.29,1064.18
441,maize,19.3649,16.7998,0.071761,1.464624,0.1073,0.8477,730.0,175.0,100.06,7510.4,1264.59,1066.63
442,maize,14.3569,16.7689,-0.070437,1.35697,0.1038,0.9561,730.0,270.0,100.06,6607.5,943.87,1064.79
