episode,crop,dap,xlai,topwt,water_mm,nitrogen_kg
3000,maize,125,0.6696,10903.37,10.0,0.0
3000,maize,126,0.6428,10973.16,0.0,0.0
3000,maize,127,0.6169,11042.24,40.0,0.0
3000,maize,128,0.5917,11103.94,40.0,0.0
3000,maize,129,0.5672,11154.28,10.0,0.0
3000,maize,130,0.5436,11200.62,40.0,0.0
3000,maize,131,0.5209,11244.59,30.0,0.0
3000,maize,132,0.499,11287.09,10.0,0.0
3000,maize,133,0.4777,11326.13,40.0,0.0
3000,maize,134,0.4572,11372.58,0.0,0.0
3000,maize,135,0.4572,11372.58,10.0,0.0
3000,maize,136,0.4572,11372.58,0.0,0.0
3000,maize,136,0.4572,11372.58,40.0,0.0
3500,maize,0,0.0,0.0,0.0,0.0
3500,maize,0,0.0,0.0,30.0,0.0
3500,maize,0,0.0,0.0,10.0,0.0
3500,maize,0,0.0,0.0,30.0,0.0
3500,maize,0,0.0,0.0,10.0,0.0
3500,maize,0,0.0,0.0,30.0,0.0
3500,maize,0,0.0,0.0,30.0,0.0
3500,maize,0,0.0,0.0,10.0,0.0
3500,maize,0,0.0,0.0,20.0,0.0
3500,maize,0,0.0,0.0,0.0,0.0
3500,maize,0,0.0,0.0,20.0,0.0
3500,maize,0,0.0,0.0,0.0,0.0
3500,maize,0,0.0,0.0,20.0,0.0
3500,maize,0,0.0,0.0,10.0,0.0
3500,maize,0,0.0,0.0,0.0,0.0
3500,maize,0,0.0,0.0,0.0,0.0
3500,maize,0,0.0,0.0,20.0,0.0
3500,maize,0,0.0,0.0,0.0,0.0
3500,maize,0,0.0,0.0,30.0,0.0
3500,maize,0,0.0,0.0,10.0,0.0
3500,maize,0,0.0,0.0,10.0,0.0
3500,maize,0,0.0,0.0,20.0,0.0
3500,maize,0,0.0,0.0,40.0,0.0
3500,maize,0,0.0,0.0,0.0,0.0
3500,maize,0,0.0,0.0,20.0,0.0
3500,maize,0,0.0,0.0,40.0,0.0
3500,maize,0,0.0,0.0,40.0,0.0
3500,maize,1,0.0,0.0,0.0,0.0
3500,maize,2,0.0,0.0,20.0,0.0
3500,maize,3,0.0,0.0,20.0,0.0
3500,maize,4,0.0,0.0,10.0,0.0
3500,maize,5,0.0,0.0,0.0,0.0
3500,maize,6,0.0,0.0,30.0,0.0
3500,maize,7,0.0,0.0,10.0,0.0
3500,maize,8,0.0,0.0,10.0,0.0
3500,maize,9,0.0,0.0,20.0,0.0
3500,maize,10,0.0032,28.8,10.0,0.0
3500,maize,11,0.0059,28.8,10.0,0.0
3500,maize,12,0.0078,28.8,0.0,0.0
3500,maize,13,0.0106,28.8,40.0,0.0
3500,maize,14,0.014,28.8,40.0,0.0
3500,maize,15,0.0179,28.8,40.0,0.0
3500,maize,16,0.0297,28.8,40.0,0.0
3500,maize,17,0.044,28.8,10.0,0.0
3500,maize,18,0.0555,31.05,30.0,0.0
3500,maize,19,0.0653,34.82,30.0,0.0
3500,maize,20,0.0769,39.5,40.0,0.0
3500,maize,21,0.1001,49.56,30.0,0.0
3500,maize,22,0.1171,57.87,20.0,0.0
3500,maize,23,0.137,68.67,30.0,0.0
3500,maize,24,0.1619,83.18,30.0,0.0
3500,maize,25,0.1846,98.19,40.0,0.0
3500,maize,26,0.2094,115.97,30.0,0.0
3500,maize,27,0.2353,126.37,20.0,0.0
3500,maize,28,0.2395,134.72,40.0,0.0
3500,maize,29,0.241,141.98,10.0,0.0
3500,maize,30,0.2374,146.46,0.0,0.0
3500,maize,31,0.2447,156.64,10.0,0.0
3500,maize,32,0.2382,159.17,30.0,0.0
3500,maize,33,0.2322,161.93,10.0,0.0
3500,maize,34,0.2296,166.32,20.0,0.0
3500,maize,35,0.2287,171.54,30.0,0.0
3500,maize,36,0.2313,178.73,30.0,0.0
3500,maize,37,0.2307,186.39,30.0,0.0
3500,maize,38,0.2337,194.24,20.0,0.0
3500,maize,39,0.2382,203.16,0.0,0.0
3500,maize,40,0.2423,211.9,40.0,0.0
3500,maize,41,0.2548,226.35,30.0,0.0
3500,maize,42,0.3477,286.3,20.0,0.0
3500,maize,43,0.4548,360.27,30.0,0.0
3500,maize,44,0.5537,432.78,40.0,0.0
3500,maize,45,0.6522,508.99,30.0,0.0
3500,maize,46,0.7604,597.39,10.0,0.0
3500,maize,47,0.8727,694.48,30.0,0.0
3500,maize,48,1.0041,815.15,40.0,0.0
3500,maize,49,1.1119,919.61,30.0,0.0
3500,maize,50,1.2248,1034.88,30.0,0.0
3500,maize,51,1.3321,1149.94,40.0,0.0
3500,maize,52,1.4043,1230.19,40.0,0.0
3500,maize,53,1.4923,1331.9,40.0,0.0
3500,maize,54,1.5769,1439.2,0.0,0.0
3500,maize,55,1.6613,1560.48,0.0,0.0
3500,maize,56,1.76,1718.4,20.0,0.0
3500,maize,57,1.818,1837.58,20.0,0.0
3500,maize,58,1.8485,1934.1,40.0,0.0
3500,maize,59,1.8724,2032.92,0.0,0.0
3500,maize,60,1.8851,2124.07,0.0,0.0
3500,maize,61,1.9194,2263.07,0.0,0.0
3500,maize,62,1.9383,2386.24,0.0,0.0
3500,maize,63,1.9562,2521.69,30.0,0.0
3500,maize,64,1.961,2643.77,20.0,0.0
3500,maize,65,2.0063,2832.48,0.0,0.0
3500,maize,66,2.0108,2985.73,0.0,0.0
3500,maize,67,2.0031,3135.72,30.0,0.0
3500,maize,68,1.9804,3261.57,10.0,0.0
3500,maize,69,1.9498,3375.27,0.0,0.0
3500,maize,70,1.9211,3502.82,40.0,0.0
3500,maize,71,1.8844,3607.71,20.0,0.0
3500,maize,72,1.8461,3709.84,10.0,0.0
3500,maize,73,1.8066,3807.62,30.0,0.0
3500,maize,74,1.7657,3900.07,40.0,0.0
3500,maize,75,1.7244,3987.13,40.0,0.0
3500,maize,76,1.685,4077.62,20.0,0.0
3500,maize,77,1.6522,4190.22,0.0,0.0
3500,maize,78,1.6188,4296.23,30.0,0.0
3500,maize,79,1.5836,4390.66,30.0,0.0
3500,maize,80,1.5271,4511.18,40.0,0.0
3500,maize,81,1.4724,4622.44,40.0,0.0
3500,maize,82,1.4466,4828.04,20.0,0.0
3500,maize,83,1.4325,5045.01,20.0,0.0
3500,maize,84,1.4223,5261.34,10.0,0.0
3500,maize,85,1.4143,5426.99,10.0,0.0
3500,maize,86,1.408,5593.96,20.0,0.0
3500,maize,87,1.4032,5754.27,0.0,0.0
3500,maize,88,1.4003,5911.56,30.0,0.0
3500,maize,89,1.3992,6110.23,0.0,0.0
3500,maize,90,1.3992,6273.65,30.0,0.0
3500,maize,91,1.3978,6459.82,20.0,0.0
3500,maize,92,1.3943,6646.0,30.0,0.0
3500,maize,93,1.3888,6802.28,30.0,0.0
3500,maize,94,1.3818,6958.37,0.0,0.0
3500,maize,95,1.3732,7144.55,10.0,0.0
3500,maize,96,1.3626,7330.72,30.0,0.0
3500,maize,97,1.35,7470.07,20.0,0.0
3500,maize,98,1.3361,7656.24,20.0,0.0
3500,maize,99,1.3202,7812.67,30.0,0.0
3500,maize,100,1.3028,7968.21,40.0,0.0
3500,maize,101,1.284,8097.03,0.0,0.0
3500,maize,102,1.2642,8264.28,30.0,0.0
3500,maize,103,1.2428,8406.25,40.0,0.0
3500,maize,104,1.2203,8558.35,10.0,0.0
3500,maize,105,1.1966,8709.45,20.0,0.0
3500,maize,106,1.1717,8841.77,10.0,0.0
3500,maize,107,1.146,8995.01,20.0,0.0
3500,maize,108,1.1187,9153.22,30.0,0.0
3500,maize,109,1.0901,9303.49,40.0,0.0
3500,maize,110,1.0607,9435.35,40.0,0.0
3500,maize,111,1.0303,9584.99,20.0,0.0
3500,maize,112,0.9991,9727.68,20.0,0.0
3500,maize,113,0.967,9864.73,30.0,0.0
3500,maize,114,0.9347,9984.28,30.0,0.0
3500,maize,115,0.9017,10093.43,20.0,0.0
3500,maize,116,0.869,10193.2,40.0,0.0
3500,maize,117,0.8364,10288.6,30.0,0.0
3500,maize,118,0.8043,10381.08,30.0,0.0
3500,maize,119,0.7726,10461.57,30.0,0.0
3500,maize,120,0.7411,10532.58,0.0,0.0
3500,maize,121,0.7104,10589.11,20.0,0.0
3500,maize,122,0.6809,10641.47,20.0,0.0
3500,maize,123,0.6525,10701.57,20.0,0.0
3500,maize,124,0.6255,10676.94,30.0,0.0
3500,maize,125,0.6255,10676.94,40.0,0.0
3500,maize,126,0.6255,10676.94,20.0,0.0
3500,maize,127,0.6255,10676.94,40.0,0.0
3500,maize,127,0.6255,10676.94,10.0,0.0
4000,maize,0,0.0,0.0,30.0,0.0
4000,maize,0,0.0,0.0,30.0,0.0
4000,maize,0,0.0,0.0,30.0,0.0
4000,maize,0,0.0,0.0,0.0,0.0
4000,maize,0,0.0,0.0,40.0,0.0
4000,maize,0,0.0,0.0,20.0,0.0
4000,maize,0,0.0,0.0,10.0,0.0
4000,maize,0,0.0,0.0,0.0,0.0
4000,maize,0,0.0,0.0,0.0,0.0
4000,maize,0,0.0,0.0,0.0,0.0
4000,maize,0,0.0,0.0,30.0,0.0
4000,maize,0,0.0,0.0,20.0,0.0
4000,maize,0,0.0,0.0,0.0,0.0
4000,maize,0,0.0,0.0,10.0,0.0
4000,maize,0,0.0,0.0,0.0,0.0
4000,maize,0,0.0,0.0,0.0,0.0
4000,maize,0,0.0,0.0,40.0,0.0
4000,maize,0,0.0,0.0,0.0,0.0
4000,maize,0,0.0,0.0,0.0,0.0
4000,maize,0,0.0,0.0,40.0,0.0
4000,maize,0,0.0,0.0,20.0,0.0
4000,maize,0,0.0,0.0,0.0,0.0
4000,maize,0,0.0,0.0,0.0,0.0
4000,maize,0,0.0,0.0,0.0,0.0
4000,maize,0,0.0,0.0,10.0,0.0
4000,maize,0,0.0,0.0,10.0,0.0
4000,maize,0,0.0,0.0,20.0,0.0
4000,maize,1,0.0,0.0,20.0,0.0
4000,maize,2,0.0,0.0,40.0,0.0
4000,maize,3,0.0,0.0,10.0,0.0
4000,maize,4,0.0,0.0,0.0,0.0
4000,maize,5,0.0,0.0,20.0,0.0
4000,maize,6,0.0,0.0,30.0,0.0
4000,maize,7,0.0,0.0,10.0,0.0
4000,maize,8,0.0,0.0,40.0,0.0
4000,maize,9,0.0,0.0,40.0,0.0
4000,maize,10,0.0,0.0,0.0,0.0
4000,maize,11,0.0,0.0,30.0,0.0
4000,maize,12,0.0,0.0,0.0,0.0
4000,maize,13,0.0,0.0,0.0,0.0
4000,maize,14,0.0,0.0,30.0,0.0
4000,maize,15,0.0009,28.8,20.0,0.0
4000,maize,16,0.0018,28.8,20.0,0.0
4000,maize,17,0.0037,28.8,10.0,0.0
4000,maize,18,0.0058,28.8,20.0,0.0
4000,maize,19,0.0084,28.8,20.0,0.0
4000,maize,20,0.01,28.8,0.0,0.0
4000,maize,21,0.0132,28.8,0.0,0.0
4000,maize,22,0.0127,28.8,10.0,0.0
4000,maize,23,0.0139,28.8,30.0,0.0
4000,maize,24,0.0138,28.8,30.0,0.0
4000,maize,25,0.0157,28.8,20.0,0.0
4000,maize,26,0.022,28.8,0.0,0.0
4000,maize,27,0.031,28.8,0.0,0.0
4000,maize,28,0.0446,28.8,40.0,0.0
4000,maize,29,0.0623,35.2,30.0,0.0
4000,maize,30,0.0759,40.57,0.0,0.0
4000,maize,31,0.0913,47.28,10.0,0.0
4000,maize,32,0.1115,56.65,10.0,0.0
4000,maize,33,0.1311,66.52,40.0,0.0
4000,maize,34,0.1458,75.16,30.0,0.0
4000,maize,35,0.1701,89.66,10.0,0.0
4000,maize,36,0.195,105.82,10.0,0.0
4000,maize,37,0.2218,124.56,10.0,0.0
4000,maize,38,0.2586,150.67,10.0,0.0
4000,maize,39,0.2854,173.04,30.0,0.0
4000,maize,40,0.3088,181.0,30.0,0.0
4000,maize,41,0.3166,194.1,0.0,0.0
4000,maize,42,0.3705,224.7,10.0,0.0
4000,maize,43,0.4324,261.01,40.0,0.0
4000,maize,44,0.5031,303.66,10.0,0.0
4000,maize,45,0.5904,358.12,10.0,0.0
4000,maize,46,0.6924,423.91,20.0,0.0
4000,maize,47,0.8155,511.79,20.0,0.0
4000,maize,48,0.9426,602.15,10.0,0.0
4000,maize,49,1.089,711.62,40.0,0.0
4000,maize,50,1.2209,815.37,0.0,0.0
4000,maize,51,1.3318,906.2,20.0,0.0
4000,maize,52,1.4271,986.87,10.0,0.0
4000,maize,53,1.5459,1091.56,0.0,0.0
4000,maize,54,1.681,1216.27,10.0,0.0
4000,maize,55,1.8439,1375.57,0.0,0.0
4000,maize,56,1.9654,1506.46,0.0,0.0
4000,maize,57,2.0699,1639.25,30.0,0.0
4000,maize,58,2.1391,1748.87,0.0,0.0
4000,maize,59,2.1963,1859.62,30.0,0.0
4000,maize,60,2.2476,1976.68,40.0,0.0
4000,maize,61,2.2913,2097.93,30.0,0.0
4000,maize,62,2.3243,2219.22,20.0,0.0
4000,maize,63,2.3362,2323.08,20.0,0.0
4000,maize,64,2.3339,2416.55,20.0,0.0
4000,maize,65,2.3185,2497.45,40.0,0.0
4000,maize,66,2.3112,2599.54,0.0,0.0
4000,maize,67,2.2899,2683.74,10.0,0.0
4000,maize,68,2.2614,2760.83,10.0,0.0
4000,maize,69,2.2156,2808.91,40.0,0.0
4000,maize,70,2.1823,2883.25,40.0,0.0
4000,maize,71,2.15,2961.27,10.0,0.0
4000,maize,72,2.1328,3076.0,40.0,0.0
4000,maize,73,2.177,3258.73,40.0,0.0
4000,maize,74,2.1614,3375.51,40.0,0.0
4000,maize,75,2.133,3487.2,0.0,0.0
4000,maize,76,2.0904,3573.52,40.0,0.0
4000,maize,77,2.0448,3657.26,0.0,0.0
4000,maize,78,2.0032,3755.9,10.0,0.0
4000,maize,79,1.9637,3864.72,20.0,0.0
4000,maize,80,1.9167,3948.93,30.0,0.0
4000,maize,81,1.8664,4020.43,10.0,0.0
4000,maize,82,1.8704,4181.64,30.0,0.0
4000,maize,83,1.9065,4425.64,30.0,0.0
4000,maize,84,1.9355,4640.47,40.0,0.0
4000,maize,85,1.9759,4908.85,40.0,0.0
4000,maize,86,2.0075,5153.12,0.0,0.0
4000,maize,87,2.0292,5367.98,30.0,0.0
4000,maize,88,2.0557,5610.5,30.0,0.0
4000,maize,89,2.0731,5823.94,0.0,0.0
4000,maize,90,2.0379,6056.84,30.0,0.0
4000,maize,91,2.0033,6275.21,40.0,0.0
4000,maize,92,1.9685,6434.0,0.0,0.0
4000,maize,93,1.9338,6602.79,0.0,0.0
4000,maize,94,1.9001,6816.28,10.0,0.0
4000,maize,95,1.867,6977.74,0.0,0.0
4000,maize,96,1.8344,7121.24,20.0,0.0
4000,maize,97,1.8029,7270.26,40.0,0.0
4000,maize,98,1.7727,7463.91,20.0,0.0
4000,maize,99,1.7438,7646.57,0.0,0.0
4000,maize,100,1.7158,7848.77,40.0,0.0
4000,maize,101,1.6854,8026.63,10.0,0.0
4000,maize,102,1.6543,8204.49,30.0,0.0
4000,maize,103,1.6225,8382.35,0.0,0.0
4000,maize,104,1.5902,8558.58,40.0,0.0
4000,maize,105,1.5573,8732.53,20.0,0.0
4000,maize,106,1.5241,8893.39,40.0,0.0
4000,maize,107,1.4905,9032.49,40.0,0.0
4000,maize,108,1.457,9131.41,0.0,0.0
4000,maize,109,1.4241,9264.99,30.0,0.0
4000,maize,110,1.3913,9398.61,30.0,0.0
4000,maize,111,1.3586,9517.79,30.0,0.0
4000,maize,112,1.3261,9647.34,0.0,0.0
4000,maize,113,1.2938,9792.86,0.0,0.0
4000,maize,114,1.2617,9938.59,0.0,0.0
4000,maize,115,1.2298,10099.75,40.0,0.0
4000,maize,116,1.1977,10273.97,10.0,0.0
4000,maize,117,1.1652,10442.55,0.0,0.0
4000,maize,118,1.1326,10581.37,10.0,0.0
4000,maize,119,1.0998,10713.82,10.0,0.0
4000,maize,120,1.0672,10865.34,20.0,0.0
4000,maize,121,1.0348,11010.62,20.0,0.0
4000,maize,122,1.0025,11146.04,0.0,0.0
4000,maize,123,0.9701,11272.37,20.0,0.0
4000,maize,124,0.9382,11395.51,30.0,0.0
4000,maize,125,0.9064,11487.65,20.0,0.0
4000,maize,126,0.8748,11583.38,0.0,0.0
4000,maize,127,0.8436,11684.84,30.0,0.0
4000,maize,128,0.813,11761.74,10.0,0.0
4000,maize,129,0.7827,11850.95,0.0,0.0
4000,maize,130,0.7533,11935.54,40.0,0.0
4000,maize,131,0.7246,12016.9,30.0,0.0
4000,maize,132,0.6962,12080.84,0.0,0.0
4000,maize,133,0.6684,12148.57,40.0,0.0
4000,maize,134,0.6416,12205.42,0.0,0.0
4000,maize,135,0.6152,12272.89,40.0,0.0
4000,maize,136,0.6152,12272.89,0.0,0.0
4000,maize,137,0.6152,12272.89,40.0,0.0
4000,maize,138,0.6152,12272.89,10.0,0.0
4000,maize,138,0.6152,12272.89,0.0,0.0
4500,maize,0,0.0,0.0,30.0,0.0
4500,maize,0,0.0,0.0,20.0,0.0
4500,maize,0,0.0,0.0,10.0,0.0
4500,maize,0,0.0,0.0,0.0,0.0
4500,maize,0,0.0,0.0,40.0,0.0
4500,maize,0,0.0,0.0,0.0,0.0
4500,maize,0,0.0,0.0,40.0,0.0
4500,maize,0,0.0,0.0,40.0,0.0
4500,maize,0,0.0,0.0,20.0,0.0
4500,maize,0,0.0,0.0,0.0,0.0
4500,maize,0,0.0,0.0,40.0,0.0
4500,maize,0,0.0,0.0,30.0,0.0
4500,maize,0,0.0,0.0,10.0,0.0
4500,maize,0,0.0,0.0,0.0,0.0
4500,maize,0,0.0,0.0,10.0,0.0
4500,maize,0,0.0,0.0,40.0,0.0
4500,maize,0,0.0,0.0,40.0,0.0
4500,maize,0,0.0,0.0,0.0,0.0
4500,maize,0,0.0,0.0,10.0,0.0
4500,maize,0,0.0,0.0,10.0,0.0
4500,maize,0,0.0,0.0,20.0,0.0
4500,maize,0,0.0,0.0,40.0,0.0
4500,maize,0,0.0,0.0,0.0,0.0
4500,maize,0,0.0,0.0,20.0,0.0
4500,maize,0,0.0,0.0,20.0,0.0
4500,maize,0,0.0,0.0,0.0,0.0
4500,maize,0,0.0,0.0,40.0,0.0
4500,maize,1,0.0,0.0,10.0,0.0
4500,maize,2,0.0,0.0,0.0,0.0
4500,maize,3,0.0,0.0,30.0,0.0
4500,maize,4,0.0,0.0,10.0,0.0
4500,maize,5,0.0,0.0,30.0,0.0
4500,maize,6,0.0,0.0,20.0,0.0
4500,maize,7,0.0,0.0,0.0,0.0
4500,maize,8,0.0,0.0,10.0,0.0
4500,maize,9,0.0,0.0,30.0,0.0
4500,maize,10,0.0,0.0,10.0,0.0
4500,maize,11,0.0,0.0,10.0,0.0
4500,maize,12,0.0,0.0,20.0,0.0
4500,maize,13,0.0033,28.8,20.0,0.0
4500,maize,14,0.0054,28.8,40.0,0.0
4500,maize,15,0.0075,28.8,30.0,0.0
4500,maize,16,0.0072,28.8,20.0,0.0
4500,maize,17,0.0085,28.8,40.0,0.0
4500,maize,18,0.0107,28.8,30.0,0.0
4500,maize,19,0.0136,28.8,0.0,0.0
4500,maize,20,0.0167,28.8,30.0,0.0
4500,maize,21,0.0322,28.8,0.0,0.0
4500,maize,22,0.0541,31.0,20.0,0.0
4500,maize,23,0.0819,41.87,30.0,0.0
4500,maize,24,0.1113,54.44,0.0,0.0
4500,maize,25,0.1355,65.96,10.0,0.0
4500,maize,26,0.1468,72.48,10.0,0.0
4500,maize,27,0.1699,85.75,10.0,0.0
4500,maize,28,0.1877,97.26,0.0,0.0
4500,maize,29,0.2161,115.38,0.0,0.0
4500,maize,30,0.2404,132.34,20.0,0.0
4500,maize,31,0.275,156.89,20.0,0.0
4500,maize,32,0.2918,172.97,10.0,0.0
4500,maize,33,0.2905,187.33,0.0,0.0
4500,maize,34,0.3266,201.18,20.0,0.0
4500,maize,35,0.3508,223.67,40.0,0.0
4500,maize,36,0.3427,227.91,0.0,0.0
4500,maize,37,0.3323,230.96,20.0,0.0
4500,maize,38,0.3246,235.24,40.0,0.0
4500,maize,39,0.3185,240.26,40.0,0.0
4500,maize,40,0.313,245.45,10.0,0.0
4500,maize,41,0.3059,252.16,10.0,0.0
4500,maize,42,0.3914,304.38,10.0,0.0
4500,maize,43,0.4902,367.81,10.0,0.0
4500,maize,44,0.5912,435.86,20.0,0.0
4500,maize,45,0.683,500.54,40.0,0.0
4500,maize,46,0.7762,568.98,20.0,0.0
4500,maize,47,0.906,669.18,10.0,0.0
4500,maize,48,1.0552,791.24,40.0,0.0
4500,maize,49,1.2076,923.82,40.0,0.0
4500,maize,50,1.3448,1050.15,30.0,0.0
4500,maize,51,1.4241,1125.91,20.0,0.0
4500,maize,52,1.5392,1240.6,40.0,0.0
4500,maize,53,1.6696,1377.47,30.0,0.0
4500,maize,54,1.7728,1494.62,30.0,0.0
4500,maize,55,1.8734,1627.33,40.0,0.0
4500,maize,56,1.9625,1763.85,20.0,0.0
4500,maize,57,2.0365,1900.44,0.0,0.0
4500,maize,58,2.0886,2025.56,10.0,0.0
4500,maize,59,2.1064,2116.73,0.0,0.0
4500,maize,60,2.1145,2204.19,10.0,0.0
4500,maize,61,2.0947,2254.91,40.0,0.0
4500,maize,62,2.0878,2331.55,40.0,0.0
4500,maize,63,2.0893,2426.82,20.0,0.0
4500,maize,64,2.0857,2520.7,0.0,0.0
4500,maize,65,2.0869,2631.84,40.0,0.0
4500,maize,66,2.0668,2710.36,20.0,0.0
4500,maize,67,2.046,2794.09,30.0,0.0
4500,maize,68,2.1146,2993.37,30.0,0.0
4500,maize,69,2.1175,3135.73,0.0,0.0
4500,maize,70,2.1013,3265.24,40.0,0.0
4500,maize,71,2.0761,3390.24,20.0,0.0
4500,maize,72,2.0391,3492.7,20.0,0.0
4500,maize,73,2.0014,3600.66,30.0,0.0
4500,maize,74,1.9585,3694.63,40.0,0.0
4500,maize,75,1.9197,3805.8,20.0,0.0
4500,maize,76,1.8814,3920.15,20.0,0.0
4500,maize,77,1.8435,4036.99,30.0,0.0
4500,maize,78,1.8028,4139.92,40.0,0.0
4500,maize,79,1.762,4238.9,20.0,0.0
4500,maize,80,1.7234,4341.82,20.0,0.0
4500,maize,81,1.6836,4435.32,20.0,0.0
4500,maize,82,1.7005,4633.19,20.0,0.0
4500,maize,83,1.6803,4832.59,30.0,0.0
4500,maize,84,1.6643,5071.93,40.0,0.0
4500,maize,85,1.6497,5297.87,20.0,0.0
4500,maize,86,1.6353,5511.92,10.0,0.0
4500,maize,87,1.6211,5688.74,20.0,0.0
4500,maize,88,1.6074,5863.85,10.0,0.0
4500,maize,89,1.5944,6018.09,10.0,0.0
4500,maize,90,1.5825,6180.6,40.0,0.0
4500,maize,91,1.5718,6382.32,0.0,0.0
4500,maize,92,1.5624,6596.14,20.0,0.0
4500,maize,93,1.554,6803.18,40.0,0.0
4500,maize,94,1.547,7011.99,0.0,0.0
4500,maize,95,1.5365,7220.81,40.0,0.0
4500,maize,96,1.5238,7429.63,40.0,0.0
4500,maize,97,1.5089,7612.19,20.0,0.0
4500,maize,98,1.4922,7782.24,20.0,0.0
4500,maize,99,1.4741,7909.05,0.0,0.0
4500,maize,100,1.4553,8087.33,0.0,0.0
4500,maize,101,1.4352,8255.15,40.0,0.0
4500,maize,102,1.4137,8418.48,10.0,0.0
4500,maize,103,1.3909,8627.3,30.0,0.0
4500,maize,104,1.366,8821.95,0.0,0.0
4500,maize,105,1.3394,9010.04,0.0,0.0
4500,maize,106,1.3114,9169.49,0.0,0.0
4500,maize,107,1.2834,9341.16,10.0,0.0
4500,maize,108,1.2542,9494.35,30.0,0.0
4500,maize,109,1.2234,9637.87,10.0,0.0
4500,maize,110,1.1918,9821.01,20.0,0.0
4500,maize,111,1.1597,9964.63,0.0,0.0
4500,maize,112,1.1263,10123.48,20.0,0.0
4500,maize,113,1.0926,10271.94,30.0,0.0
4500,maize,114,1.0583,10389.93,20.0,0.0
4500,maize,115,1.0234,10500.64,10.0,0.0
4500,maize,116,0.9885,10599.21,0.0,0.0
4500,maize,117,0.9536,10683.96,20.0,0.0
4500,maize,118,0.9189,10781.29,10.0,0.0
4500,maize,119,0.8849,10881.89,10.0,0.0
4500,maize,120,0.8511,10978.11,10.0,0.0
4500,maize,121,0.8179,10960.65,0.0,0.0
4500,maize,122,0.7867,11047.59,10.0,0.0
4500,maize,123,0.7576,11137.52,30.0,0.0
4500,maize,124,0.7289,11205.89,30.0,0.0
4500,maize,125,0.7009,11271.31,40.0,0.0
4500,maize,126,0.6734,11336.23,10.0,0.0
4500,maize,127,0.6466,11402.89,40.0,0.0
4500,maize,128,0.6204,11457.96,0.0,0.0
4500,maize,129,0.5949,11513.82,10.0,0.0
4500,maize,130,0.5701,11571.04,10.0,0.0
4500,maize,131,0.5701,11571.04,20.0,0.0
4500,maize,132,0.5701,11571.04,10.0,0.0
4500,maize,132,0.5701,11571.04,20.0,0.0
5000,maize,0,0.0,0.0,0.0,0.0
5000,maize,0,0.0,0.0,40.0,0.0
5000,maize,0,0.0,0.0,0.0,0.0
5000,maize,0,0.0,0.0,20.0,0.0
5000,maize,0,0.0,0.0,10.0,0.0
5000,maize,0,0.0,0.0,0.0,0.0
5000,maize,0,0.0,0.0,10.0,0.0
5000,maize,0,0.0,0.0,0.0,0.0
5000,maize,0,0.0,0.0,10.0,0.0
5000,maize,0,0.0,0.0,20.0,0.0
5000,maize,0,0.0,0.0,0.0,0.0
5000,maize,0,0.0,0.0,20.0,0.0
5000,maize,0,0.0,0.0,0.0,0.0
5000,maize,0,0.0,0.0,10.0,0.0
5000,maize,0,0.0,0.0,0.0,0.0
5000,maize,0,0.0,0.0,20.0,0.0
5000,maize,0,0.0,0.0,30.0,0.0
5000,maize,0,0.0,0.0,30.0,0.0
5000,maize,0,0.0,0.0,0.0,0.0
5000,maize,0,0.0,0.0,20.0,0.0
5000,maize,0,0.0,0.0,0.0,0.0
5000,maize,0,0.0,0.0,0.0,0.0
5000,maize,0,0.0,0.0,20.0,0.0
5000,maize,0,0.0,0.0,20.0,0.0
5000,maize,0,0.0,0.0,0.0,0.0
5000,maize,0,0.0,0.0,20.0,0.0
5000,maize,0,0.0,0.0,0.0,0.0
5000,maize,1,0.0,0.0,20.0,0.0
5000,maize,2,0.0,0.0,30.0,0.0
5000,maize,3,0.0,0.0,40.0,0.0
5000,maize,4,0.0,0.0,0.0,0.0
5000,maize,5,0.0,0.0,0.0,0.0
5000,maize,6,0.0,0.0,40.0,0.0
5000,maize,7,0.0,0.0,10.0,0.0
5000,maize,8,0.0,0.0,20.0,0.0
5000,maize,9,0.0,0.0,40.0,0.0
5000,maize,10,0.0,0.0,40.0,0.0
5000,maize,11,0.0025,28.8,40.0,0.0
5000,maize,12,0.0051,28.8,40.0,0.0
5000,maize,13,0.0076,28.8,30.0,0.0
5000,maize,14,0.0098,28.8,10.0,0.0
5000,maize,15,0.0122,28.8,0.0,0.0
5000,maize,16,0.0143,28.8,0.0,0.0
5000,maize,17,0.0165,28.8,40.0,0.0
5000,maize,18,0.018,28.8,20.0,0.0
5000,maize,19,0.021,28.8,0.0,0.0
5000,maize,20,0.0332,28.8,10.0,0.0
5000,maize,21,0.0527,30.01,40.0,0.0
5000,maize,22,0.0696,36.53,20.0,0.0
5000,maize,23,0.0868,43.63,30.0,0.0
5000,maize,24,0.0927,48.66,30.0,0.0
5000,maize,25,0.0836,50.92,0.0,0.0
5000,maize,26,0.0586,54.01,10.0,0.0
5000,maize,27,0.0664,58.07,20.0,0.0
5000,maize,28,0.0793,64.77,30.0,0.0
5000,maize,29,0.0894,70.57,10.0,0.0
5000,maize,30,0.1155,84.86,0.0,0.0
5000,maize,31,0.1538,106.79,20.0,0.0
5000,maize,32,0.187,119.13,40.0,0.0
5000,maize,33,0.1995,129.94,0.0,0.0
5000,maize,34,0.2112,140.85,30.0,0.0
