episode,crop,season_return,avg100_return,actor_loss,critic_loss,total_water_mm,total_nitrogen_kgha,vs_baseline_pct,grain_yield_kgha,profit_usd_ha,avg100_profit_usd_ha
4083,maize,-402.6952,-458.4687,,,3170.0,0.0,-56.91,5997.2,-402.7,-458.47
4084,maize,-773.8858,-462.6482,,,3550.0,0.0,-109.36,5424.5,-773.89,-462.65
4085,maize,-465.9071,-467.0195,,,3180.0,0.0,-65.84,5768.4,-465.91,-467.02
4086,maize,-677.2679,-471.7386,,,3400.0,0.0,-95.71,5450.9,-677.27,-471.74
4087,maize,-617.1908,-472.2978,,,3150.0,0.0,-87.22,5091.2,-617.19,-472.3
4088,maize,-462.0921,-473.0187,,,3060.0,0.0,-65.3,5495.6,-462.09,-473.02
4089,maize,-431.0672,-473.3532,,,2840.0,0.0,-60.92,5091.7,-431.07,-473.35
4090,maize,-111.3731,-471.7211,,,2900.0,0.0,-15.74,6514.5,-111.37,-471.72
4091,maize,-750.5663,-476.9463,,,3600.0,0.0,-106.07,5637.7,-750.57,-476.95
4092,maize,-237.9171,-471.4368,,,3020.0,0.0,-33.62,6296.3,-237.92,-471.44
4093,maize,-514.4946,-471.4691,,,3350.0,0.0,-72.71,5982.0,-514.49,-471.47
4094,maize,-461.9777,-473.2448,,,3100.0,0.0,-65.29,5592.1,-461.98,-473.24
4095,maize,-309.0405,-468.8225,,,3150.0,0.0,-43.67,6323.8,-309.04,-468.82
4096,maize,-170.6564,-468.9015,,,2800.0,0.0,-24.12,6037.4,-170.66,-468.9
4097,maize,-557.6971,-469.7449,,,3380.0,0.0,-78.81,5881.2,-557.7,-469.74
4098,maize,-429.5978,-472.5953,,,3190.0,0.0,-60.71,5937.6,-429.6,-472.6
4099,maize,-380.8648,-473.5903,,,3080.0,0.0,-53.82,5868.5,-380.86,-473.59
4100,maize,-304.9551,-473.5125,,,2910.0,0.0,-43.1,5764.2,-304.96,-473.51
4101,maize,-539.9959,-474.1329,,,3390.0,0.0,-76.31,5976.0,-540.0,-474.13
4102,maize,-345.6882,-474.6042,,,3220.0,0.0,-48.85,6345.2,-345.69,-474.6
4103,maize,-407.8525,-473.0133,,,3290.0,0.0,-57.64,6264.6,-407.85,-473.01
4104,maize,-663.2267,-475.5193,,,3470.0,0.0,-93.73,5675.1,-663.23,-475.52
4105,maize,-496.5517,-474.6314,,,3370.0,0.0,-70.17,6101.8,-496.55,-474.63
4106,maize,-421.8927,-474.35,,,3280.0,0.0,-59.62,6184.4,-421.89,-474.35
4107,maize,-689.1369,-479.9896,,,3630.0,0.0,-97.39,5955.5,-689.14,-479.99
4108,maize,-576.157,-483.6343,,,3280.0,0.0,-81.42,5567.4,-576.16,-483.63
4109,maize,-581.1333,-486.1972,,,3490.0,0.0,-82.13,6051.5,-581.13,-486.2
4110,maize,-303.7361,-485.6738,,,2930.0,0.0,-42.92,5817.1,-303.74,-485.67
4111,maize,-291.0062,-485.709,,,3040.0,0.0,-41.12,6132.0,-291.01,-485.71
4112,maize,-336.4911,-484.26,,,3040.0,0.0,-47.55,5950.0,-336.49,-484.26
4113,maize,-701.8401,-487.3921,,,3650.0,0.0,-99.18,5952.6,-701.84,-487.39
4114,maize,-667.5333,-486.596,,,3250.0,0.0,-94.33,5129.9,-667.53,-486.6
4115,maize,-565.3231,-486.0426,,,3360.0,0.0,-79.89,5802.7,-565.32,-486.04
4116,maize,-359.1166,-484.5147,,,3110.0,0.0,-50.75,6027.5,-359.12,-484.51
4117,maize,-506.8287,-485.5595,,,3460.0,0.0,-71.62,6276.7,-506.83,-485.56
4118,maize,-397.3549,-484.8862,,,3240.0,0.0,-56.15,6186.6,-397.35,-484.89
4119,maize,-512.0779,-484.584,,,3140.0,0.0,-72.37,5487.7,-512.08,-484.58
4120,maize,-132.9878,-482.4841,,,3060.0,0.0,-18.79,6812.0,-132.99,-482.48
4121,maize,-136.2261,-478.7263,,,2920.0,0.0,-19.25,6463.1,-136.23,-478.73
4122,maize,-711.6051,-481.9642,,,3490.0,0.0,-100.56,5529.6,-711.61,-481.96
4123,maize,-30.8586,-477.5116,,,2820.0,0.0,-4.36,6644.6,-30.86,-477.51
4124,maize,-368.0558,-475.2719,,,3140.0,0.0,-52.01,6063.8,-368.06,-475.27
4125,maize,-975.884,-481.9332,,,3630.0,0.0,-137.91,4808.5,-975.88,-481.93
4126,maize,-544.6842,-485.0667,,,3440.0,0.0,-76.97,6077.3,-544.68,-485.07
4127,maize,-595.5879,-485.9571,,,3310.0,0.0,-84.17,5561.6,-595.59,-485.96
4128,maize,-421.1418,-486.7491,,,3110.0,0.0,-59.52,5779.4,-421.14,-486.75
4129,maize,-659.2144,-488.2628,,,3460.0,0.0,-93.16,5667.1,-659.21,-488.26
4130,maize,-223.7335,-483.847,,,2750.0,0.0,-31.62,5705.1,-223.73,-483.85
4131,maize,-557.1845,-485.522,,,3260.0,0.0,-78.74,5595.3,-557.18,-485.52
4132,maize,-642.1547,-491.0382,,,3320.0,0.0,-90.75,5399.4,-642.15,-491.04
4133,maize,-264.1218,-488.8106,,,3130.0,0.0,-37.33,6455.5,-264.12,-488.81
4134,maize,-493.5141,-485.6923,,,3300.0,0.0,-69.74,5945.9,-493.51,-485.69
4135,maize,-360.242,-483.0332,,,3320.0,0.0,-50.91,6527.0,-360.24,-483.03
4136,maize,-326.5737,-480.3,,,3020.0,0.0,-46.15,5941.7,-326.57,-480.3
4137,maize,-355.0475,-480.8627,,,3170.0,0.0,-50.17,6187.8,-355.05,-480.86
4138,maize,-226.6367,-474.6212,,,2890.0,0.0,-32.03,6029.5,-226.64,-474.62
4139,maize,-381.0106,-476.9192,,,3100.0,0.0,-53.84,5916.0,-381.01,-476.92
4140,maize,-566.8712,-481.1653,,,3370.0,0.0,-80.11,5820.5,-566.87,-481.17
4141,maize,-595.2179,-483.3784,,,3480.0,0.0,-84.12,5971.1,-595.22,-483.38
4142,maize,-481.7928,-485.5504,,,3310.0,0.0,-68.09,6016.8,-481.79,-485.55
4143,maize,-409.7958,-484.3645,,,3350.0,0.0,-57.91,6400.8,-409.8,-484.36
4144,maize,-359.5383,-481.9962,,,3120.0,0.0,-50.81,6049.8,-359.54,-482.0
4145,maize,-357.7977,-480.4529,,,3050.0,0.0,-50.56,5888.8,-357.8,-480.45
4146,maize,-598.4242,-479.7638,,,3280.0,0.0,-84.57,5478.3,-598.42,-479.76
4147,maize,-517.8282,-480.1203,,,3180.0,0.0,-73.18,5560.7,-517.83,-480.12
4148,maize,-584.705,-481.2759,,,3400.0,0.0,-82.63,5821.2,-584.71,-481.28
4149,maize,-312.7507,-476.7588,,,3020.0,0.0,-44.2,5997.0,-312.75,-476.76
4150,maize,-555.2925,-474.7608,,,3380.0,0.0,-78.47,5890.8,-555.29,-474.76
4151,maize,-359.1942,-475.593,,,3120.0,0.0,-50.76,6051.2,-359.19,-475.59
4152,maize,-1380.0,-485.4109,,,2300.0,0.0,-195.02,0.0,-1380.0,-485.41
4153,maize,-260.3554,-482.2157,,,3090.0,0.0,-36.79,6374.6,-260.36,-482.22
4154,maize,-712.8333,-484.3596,,,3510.0,0.0,-100.74,5572.7,-712.83,-484.36
4155,maize,-437.0,-481.7448,,,3290.0,0.0,-61.76,6148.0,-437.0,-481.74
4156,maize,-325.8035,-479.0689,,,2980.0,0.0,-46.04,5848.8,-325.8,-479.07
4157,maize,-310.7702,-477.2403,,,2990.0,0.0,-43.92,5932.9,-310.77,-477.24
4158,maize,-482.0294,-475.6444,,,3100.0,0.0,-68.12,5511.9,-482.03,-475.64
4159,maize,-220.3213,-472.4131,,,2990.0,0.0,-31.14,6294.7,-220.32,-472.41
4160,maize,-14.5298,-467.8629,,,2840.0,0.0,-2.05,6757.9,-14.53,-467.86
4161,maize,-420.2508,-467.8015,,,3340.0,0.0,-59.39,6335.0,-420.25,-467.8
4162,maize,-471.3198,-465.2977,,,3140.0,0.0,-66.61,5650.7,-471.32,-465.3
4163,maize,-434.4245,-467.8071,,,3140.0,0.0,-61.39,5798.3,-434.42,-467.81
4164,maize,-357.6851,-466.1738,,,3230.0,0.0,-50.55,6321.3,-357.69,-466.17
4165,maize,-303.1025,-465.2315,,,3060.0,0.0,-42.83,6131.6,-303.1,-465.23
4166,maize,-722.7339,-471.6958,,,3500.0,0.0,-102.14,5509.1,-722.73,-471.7
4167,maize,-486.9548,-470.8363,,,3270.0,0.0,-68.82,5900.2,-486.95,-470.84
4168,maize,-604.8368,-471.5821,,,3320.0,0.0,-85.47,5548.7,-604.84,-471.58
4169,maize,-359.0364,-468.5457,,,3370.0,0.0,-50.74,6651.9,-359.04,-468.55
4170,maize,-417.6572,-467.3639,,,3140.0,0.0,-59.02,5865.4,-417.66,-467.36
4171,maize,-730.8934,-471.1787,,,3680.0,0.0,-103.29,5908.4,-730.89,-471.18
4172,maize,-581.9709,-472.945,,,3220.0,0.0,-82.24,5400.1,-581.97,-472.95
4173,maize,-641.5356,-472.8079,,,3380.0,0.0,-90.66,5545.9,-641.54,-472.81
4174,maize,-345.7021,-469.9339,,,3160.0,0.0,-48.85,6201.2,-345.7,-469.93
4175,maize,-579.8164,-466.8462,,,3450.0,0.0,-81.94,5960.7,-579.82,-466.85
4176,maize,-568.5803,-463.9476,,,3330.0,0.0,-80.35,5717.7,-568.58,-463.95
4177,maize,-414.4388,-462.3843,,,3170.0,0.0,-58.57,5950.2,-414.44,-462.38
4178,maize,-490.1679,-461.3823,,,3520.0,0.0,-69.27,6487.3,-490.17,-461.38
4179,maize,-193.7107,-459.2386,,,2910.0,0.0,-27.37,6209.2,-193.71,-459.24
4180,maize,-547.7766,-460.4343,,,3330.0,0.0,-77.41,5800.9,-547.78,-460.43
4181,maize,-242.5591,-459.6766,,,3000.0,0.0,-34.28,6229.8,-242.56,-459.68
4182,maize,-534.6064,-461.2127,,,3310.0,0.0,-75.55,5805.6,-534.61,-461.21
4183,maize,-425.6248,-461.442,,,3230.0,0.0,-60.15,6049.5,-425.62,-461.44
4184,maize,-147.0276,-455.1734,,,3000.0,0.0,-20.78,6611.9,-147.03,-455.17
4185,maize,-266.6547,-453.1809,,,3150.0,0.0,-37.68,6493.4,-266.65,-453.18
4186,maize,-356.0674,-449.9688,,,2950.0,0.0,-50.32,5655.7,-356.07,-449.97
4187,maize,-286.2477,-446.6594,,,3220.0,0.0,-40.45,6583.0,-286.25,-446.66
4188,maize,-498.1878,-447.0204,,,3190.0,0.0,-70.4,5663.2,-498.19,-447.02
4189,maize,-638.4826,-449.0945,,,3540.0,0.0,-90.23,5942.1,-638.48,-449.09
4190,maize,-132.0662,-449.3015,,,2930.0,0.0,-18.66,6503.7,-132.07,-449.3
4191,maize,-514.2849,-446.9386,,,3310.0,0.0,-72.68,5886.9,-514.28,-446.94
4192,maize,-534.1756,-449.9012,,,3300.0,0.0,-75.49,5783.3,-534.18,-449.9
4193,maize,-464.0984,-449.3973,,,3290.0,0.0,-65.59,6039.6,-464.1,-449.4
4194,maize,-611.3703,-450.8912,,,3260.0,0.0,-86.4,5378.5,-611.37,-450.89
4195,maize,-529.8907,-453.0997,,,3280.0,0.0,-74.88,5752.4,-529.89,-453.1
4196,maize,-161.5289,-453.0084,,,3100.0,0.0,-22.83,6793.9,-161.53,-453.01
4197,maize,-382.2422,-451.2539,,,3160.0,0.0,-54.02,6055.0,-382.24,-451.25
4198,maize,-454.2983,-451.5009,,,3170.0,0.0,-64.2,5790.8,-454.3,-451.5
4199,maize,136.1269,-446.331,,,2650.0,0.0,19.24,6904.5,136.13,-446.33
4200,maize,8.1102,-443.2003,,,2700.0,0.0,1.15,6512.4,8.11,-443.2
4201,maize,-526.6673,-443.067,,,3360.0,0.0,-74.43,5957.3,-526.67,-443.07
4202,maize,-354.8471,-443.1586,,,3120.0,0.0,-50.15,6068.6,-354.85,-443.16
4203,maize,-11.4156,-439.1942,,,2840.0,0.0,-1.61,6770.3,-11.42,-439.19
4204,maize,-341.8294,-435.9803,,,3150.0,0.0,-48.31,6192.7,-341.83,-435.98
4205,maize,-431.6385,-435.3311,,,3120.0,0.0,-61.0,5761.4,-431.64,-435.33
4206,maize,-312.1284,-434.2335,,,3090.0,0.0,-44.11,6167.5,-312.13,-434.23
4207,maize,-515.2018,-432.4941,,,3120.0,0.0,-72.81,5427.2,-515.2,-432.49
4208,maize,-576.4075,-432.4966,,,3200.0,0.0,-81.46,5374.4,-576.41,-432.5
4209,maize,-352.1234,-430.2065,,,3000.0,0.0,-49.76,5791.5,-352.12,-430.21
4210,maize,-477.9139,-431.9483,,,3290.0,0.0,-67.54,5984.3,-477.91,-431.95
4211,maize,-331.9377,-432.3576,,,3020.0,0.0,-46.91,5920.2,-331.94,-432.36
4212,maize,-644.1326,-435.4341,,,3320.0,0.0,-91.03,5391.5,-644.13,-435.43
4213,maize,-513.5085,-433.5507,,,3250.0,0.0,-72.57,5746.0,-513.51,-433.55
4214,maize,-649.1266,-433.3667,,,3420.0,0.0,-91.73,5611.5,-649.13,-433.37
4215,maize,-334.3206,-431.0566,,,3010.0,0.0,-47.25,5886.7,-334.32,-431.06
4216,maize,-464.8297,-432.1138,,,3050.0,0.0,-65.69,5460.7,-464.83,-432.11
4217,maize,-537.4382,-432.4199,,,3280.0,0.0,-75.95,5722.2,-537.44,-432.42
4218,maize,-323.1714,-431.678,,,2950.0,0.0,-45.67,5787.3,-323.17,-431.68
4219,maize,-551.6851,-432.0741,,,3310.0,0.0,-77.96,5737.3,-551.69,-432.07
4220,maize,-445.2965,-435.1972,,,3190.0,0.0,-62.93,5874.8,-445.3,-435.2
4221,maize,-485.847,-438.6934,,,3200.0,0.0,-68.66,5736.6,-485.85,-438.69
4222,maize,-432.9317,-435.9067,,,3340.0,0.0,-61.18,6284.3,-432.93,-435.91
4223,maize,-283.0091,-438.4282,,,3010.0,0.0,-39.99,6092.0,-283.01,-438.43
4224,maize,-270.9207,-437.4568,,,2950.0,0.0,-38.29,5996.3,-270.92,-437.46
4225,maize,-602.8878,-433.7269,,,3130.0,0.0,-85.2,5100.4,-602.89,-433.73
4226,maize,-98.7076,-429.2671,,,2930.0,0.0,-13.95,6637.2,-98.71,-429.27
4227,maize,-292.3231,-426.2344,,,3130.0,0.0,-41.31,6342.7,-292.32,-426.23
4228,maize,-393.7265,-425.9603,,,3270.0,0.0,-55.64,6273.1,-393.73,-425.96
4229,maize,-531.3869,-424.682,,,3350.0,0.0,-75.09,5914.5,-531.39,-424.68
4230,maize,-374.2956,-426.1876,,,3140.0,0.0,-52.89,6038.8,-374.3,-426.19
4231,maize,-656.2771,-427.1786,,,3540.0,0.0,-92.74,5870.9,-656.28,-427.18
4232,maize,-798.9902,-428.7469,,,3460.0,0.0,-112.91,5108.0,-798.99,-428.75
4233,maize,-304.2086,-429.1478,,,3110.0,0.0,-42.99,6247.2,-304.21,-429.15
4234,maize,-260.9583,-426.8222,,,3090.0,0.0,-36.88,6372.2,-260.96,-426.82
4235,maize,-537.6542,-428.5964,,,3290.0,0.0,-75.98,5745.4,-537.65,-428.6
4236,maize,-396.4149,-429.2948,,,3160.0,0.0,-56.02,5998.3,-396.41,-429.29
4237,maize,-591.698,-431.6613,,,3520.0,0.0,-83.62,6081.2,-591.7,-431.66
4238,maize,-713.9897,-436.5348,,,3300.0,0.0,-100.9,5064.0,-713.99,-436.53
4239,maize,-559.2453,-438.3171,,,3280.0,0.0,-79.03,5635.0,-559.25,-438.32
4240,maize,-436.0142,-437.0086,,,2830.0,0.0,-61.62,5047.9,-436.01,-437.01
4241,maize,-520.1581,-436.258,,,3300.0,0.0,-73.51,5839.4,-520.16,-436.26
4242,maize,-495.9432,-436.3995,,,3340.0,0.0,-70.09,6032.2,-495.94,-436.4
4243,maize,-421.0391,-436.5119,,,3160.0,0.0,-59.5,5899.8,-421.04,-436.51
4244,maize,-559.4118,-438.5106,,,3450.0,0.0,-79.06,6042.4,-559.41,-438.51
4245,maize,-198.5959,-436.9186,,,3070.0,0.0,-28.07,6573.6,-198.6,-436.92
4246,maize,-374.5352,-434.6797,,,3070.0,0.0,-52.93,5869.9,-374.54,-434.68
4247,maize,-86.3906,-430.3654,,,2840.0,0.0,-12.21,6470.4,-86.39,-430.37
4248,maize,7.5811,-424.4425,,,2690.0,0.0,1.07,6486.3,7.58,-424.44
4249,maize,-615.2704,-427.4677,,,3300.0,0.0,-86.95,5458.9,-615.27,-427.47
4250,maize,-330.8896,-425.2237,,,2940.0,0.0,-46.76,5732.4,-330.89,-425.22
4251,maize,-515.3151,-426.7849,,,3220.0,0.0,-72.82,5666.7,-515.32,-426.78
4252,maize,-629.7451,-419.2823,,,3430.0,0.0,-88.99,5713.0,-629.75,-419.28
4253,maize,-326.3137,-419.9419,,,3090.0,0.0,-46.11,6110.7,-326.31,-419.94
4254,maize,-626.0293,-419.0739,,,3330.0,0.0,-88.47,5487.9,-626.03,-419.07
4255,maize,-584.516,-420.549,,,3470.0,0.0,-82.6,5989.9,-584.52,-420.55
4256,maize,-1266.7173,-429.9582,,,3190.0,0.0,-179.01,2589.1,-1266.72,-429.96
4257,maize,-485.0271,-431.7007,,,3360.0,0.0,-68.54,6123.9,-485.03,-431.7
4258,maize,-213.5784,-429.0162,,,3070.0,0.0,-30.18,6513.7,-213.58,-429.02
4259,maize,-198.603,-428.799,,,2840.0,0.0,-28.07,6021.6,-198.6,-428.8
4260,maize,-487.0025,-433.5238,,,3280.0,0.0,-68.82,5924.0,-487.0,-433.52
4261,maize,-672.6112,-436.0474,,,3400.0,0.0,-95.05,5469.6,-672.61,-436.05
4262,maize,-614.7035,-437.4812,,,3310.0,0.0,-86.87,5485.2,-614.7,-437.48
4263,maize,-683.2131,-439.9691,,,3560.0,0.0,-96.55,5811.1,-683.21,-439.97
4264,maize,-495.5703,-441.348,,,3130.0,0.0,-70.03,5529.7,-495.57,-441.35
4265,maize,-463.6556,-442.9535,,,3360.0,0.0,-65.52,6209.4,-463.66,-442.95
4266,maize,-653.2976,-442.2591,,,3440.0,0.0,-92.32,5642.8,-653.3,-442.26
4267,maize,-519.2748,-442.5823,,,3360.0,0.0,-73.38,5986.9,-519.27,-442.58
4268,maize,-586.8264,-442.4022,,,3320.0,0.0,-82.93,5620.7,-586.83,-442.4
4269,maize,-513.5273,-443.9471,,,3080.0,0.0,-72.57,5337.9,-513.53,-443.95
4270,maize,-297.7215,-442.7478,,,2990.0,0.0,-42.07,5985.1,-297.72,-442.75
4271,maize,-371.0307,-439.1491,,,3150.0,0.0,-52.43,6075.9,-371.03,-439.15
4272,maize,-529.8596,-438.628,,,3330.0,0.0,-74.88,5872.6,-529.86,-438.63
4273,maize,-99.1358,-433.204,,,2910.0,0.0,-14.01,6587.5,-99.14,-433.2
4274,maize,-649.9718,-436.2467,,,3350.0,0.0,-91.85,5440.1,-649.97,-436.25
4275,maize,-594.4178,-436.3927,,,3360.0,0.0,-84.0,5686.3,-594.42,-436.39
4276,maize,-451.6277,-435.2232,,,3450.0,0.0,-63.82,6473.5,-451.63,-435.22
4277,maize,-197.2904,-433.0517,,,3170.0,0.0,-27.88,6818.8,-197.29,-433.05
4278,maize,-507.774,-433.2278,,,3290.0,0.0,-71.76,5864.9,-507.77,-433.23
4279,maize,-173.2128,-433.0228,,,2970.0,0.0,-24.48,6435.1,-173.21,-433.02
4280,maize,-616.7092,-433.7121,,,3540.0,0.0,-87.15,6029.2,-616.71,-433.71
4281,maize,-280.8087,-434.0946,,,3180.0,0.0,-39.68,6508.8,-280.81,-434.09
4282,maize,-475.4507,-433.5031,,,3300.0,0.0,-67.19,6018.2,-475.45,-433.5
4283,maize,-645.5994,-435.7028,,,3290.0,0.0,-91.24,5313.6,-645.6,-435.7
4284,maize,-681.7054,-441.0496,,,3590.0,0.0,-96.34,5889.2,-681.71,-441.05
4285,maize,-365.4625,-442.0377,,,3000.0,0.0,-51.65,5738.2,-365.46,-442.04
4286,maize,-392.8436,-442.4054,,,3100.0,0.0,-55.52,5868.6,-392.84,-442.41
4287,maize,-723.7768,-446.7807,,,3480.0,0.0,-102.28,5456.9,-723.78,-446.78
4288,maize,-503.5775,-446.8346,,,3280.0,0.0,-71.16,5857.7,-503.58,-446.83
4289,maize,-393.6176,-444.386,,,3290.0,0.0,-55.63,6321.5,-393.62,-444.39
4290,maize,-562.1962,-448.6873,,,3380.0,0.0,-79.45,5863.2,-562.2,-448.69
4291,maize,-687.3438,-450.4179,,,3340.0,0.0,-97.13,5266.6,-687.34,-450.42
4292,maize,-714.3731,-452.2199,,,3530.0,0.0,-100.95,5614.5,-714.37,-452.22
4293,maize,-187.8272,-449.4571,,,3060.0,0.0,-26.54,6592.7,-187.83,-449.46
4294,maize,-652.3027,-449.8665,,,3470.0,0.0,-92.18,5718.8,-652.3,-449.87
4295,maize,-403.8273,-448.6058,,,3310.0,0.0,-57.07,6328.7,-403.83,-448.61
4296,maize,-410.7506,-451.098,,,3270.0,0.0,-58.05,6205.0,-410.75,-451.1
4297,maize,-504.7928,-452.3236,,,3170.0,0.0,-71.34,5588.8,-504.79,-452.32
4298,maize,-202.9872,-449.8104,,,3050.0,0.0,-28.69,6508.1,-202.99,-449.81
4299,maize,-267.277,-453.8445,,,2880.0,0.0,-37.77,5842.9,-267.28,-453.84
4300,maize,-873.8089,-462.6637,,,3720.0,0.0,-123.49,5432.8,-873.81,-462.66
4301,maize,-376.6571,-461.1636,,,3180.0,0.0,-53.23,6125.4,-376.66,-461.16
4302,maize,-612.2534,-463.7376,,,3520.0,0.0,-86.52,5999.0,-612.25,-463.74
4303,maize,-384.9229,-467.4727,,,3130.0,0.0,-54.4,5972.3,-384.92,-467.47
4304,maize,-263.1369,-466.6858,,,3050.0,0.0,-37.19,6267.5,-263.14,-466.69
4305,maize,-504.9384,-467.4188,,,3390.0,0.0,-71.36,6116.2,-504.94,-467.42
4306,maize,-477.4224,-469.0717,,,3240.0,0.0,-67.47,5866.3,-477.42,-469.07
4307,maize,-511.2206,-469.0319,,,3300.0,0.0,-72.25,5875.1,-511.22,-469.03
4308,maize,-542.3469,-468.6913,,,3330.0,0.0,-76.64,5822.6,-542.35,-468.69
4309,maize,-475.6181,-469.9262,,,3410.0,0.0,-67.21,6281.5,-475.62,-469.93
4310,maize,-429.0286,-469.4374,,,3110.0,0.0,-60.63,5747.9,-429.03,-469.44
4311,maize,-322.8182,-469.3462,,,3070.0,0.0,-45.62,6076.7,-322.82,-469.35
4312,maize,-634.4751,-469.2496,,,3370.0,0.0,-89.66,5550.1,-634.48,-469.25
4313,maize,-618.9717,-470.3043,,,3430.0,0.0,-87.47,5756.1,-618.97,-470.3
4314,maize,-538.3249,-469.1962,,,3220.0,0.0,-76.08,5574.7,-538.32,-469.2
4315,maize,-696.0791,-472.8138,,,3420.0,0.0,-98.37,5423.7,-696.08,-472.81
4316,maize,-286.7963,-471.0335,,,3050.0,0.0,-40.53,6172.8,-286.8,-471.03
4317,maize,-671.9232,-472.3783,,,3360.0,0.0,-94.96,5376.3,-671.92,-472.38
4318,maize,-591.9568,-475.0662,,,3380.0,0.0,-83.65,5744.2,-591.96,-475.07
4319,maize,-366.8245,-473.2176,,,3200.0,0.0,-51.84,6212.7,-366.82,-473.22
4320,maize,-283.3444,-471.5981,,,3060.0,0.0,-40.04,6210.6,-283.34,-471.6
4321,maize,-672.0494,-473.4601,,,3420.0,0.0,-94.97,5519.8,-672.05,-473.46
4322,maize,-436.1714,-473.4925,,,3220.0,0.0,-61.64,5983.3,-436.17,-473.49
4323,maize,-580.1342,-476.4637,,,3470.0,0.0,-81.98,6007.5,-580.13,-476.46
4324,maize,-350.3976,-477.2585,,,3240.0,0.0,-49.52,6374.4,-350.4,-477.26
4325,maize,-396.6591,-475.1962,,,3200.0,0.0,-56.06,6093.4,-396.66,-475.2
4326,maize,-502.6718,-479.2359,,,3330.0,0.0,-71.04,5981.3,-502.67,-479.24
4327,maize,-453.9461,-480.8521,,,3100.0,0.0,-64.15,5624.2,-453.95,-480.85
4328,maize,-498.3131,-481.898,,,3250.0,0.0,-70.42,5806.7,-498.31,-481.9
4329,maize,-142.479,-478.0089,,,2870.0,0.0,-20.13,6318.1,-142.48,-478.01
4330,maize,-619.5161,-480.4611,,,3310.0,0.0,-87.55,5465.9,-619.52,-480.46
4331,maize,-489.6324,-478.7946,,,3410.0,0.0,-69.19,6225.5,-489.63,-478.79
4332,maize,-194.4693,-472.7494,,,2780.0,0.0,-27.48,5894.1,-194.47,-472.75
4333,maize,-671.657,-476.4239,,,3490.0,0.0,-94.92,5689.4,-671.66,-476.42
4334,maize,-153.4697,-475.349,,,3030.0,0.0,-21.69,6658.1,-153.47,-475.35
4335,maize,-319.7798,-473.1703,,,3170.0,0.0,-45.19,6328.9,-319.78,-473.17
4336,maize,-457.1583,-473.7777,,,3260.0,0.0,-64.61,5995.4,-457.16,-473.78
4337,maize,-214.2313,-470.003,,,2990.0,0.0,-30.27,6319.1,-214.23,-470.0
4338,maize,-533.1648,-468.1948,,,3500.0,0.0,-75.35,6267.3,-533.16,-468.19
4339,maize,-360.752,-466.2099,,,3120.0,0.0,-50.98,6045.0,-360.75,-466.21
4340,maize,-716.2938,-469.0127,,,3570.0,0.0,-101.23,5702.8,-716.29,-469.01
4341,maize,-588.402,-469.6951,,,3460.0,0.0,-83.15,5950.4,-588.4,-469.7
4342,maize,-392.9301,-468.665,,,3110.0,0.0,-55.53,5892.3,-392.93,-468.66
4343,maize,-249.9036,-466.9536,,,2800.0,0.0,-35.32,5720.4,-249.9,-466.95
4344,maize,-593.2444,-467.2919,,,3480.0,0.0,-83.84,5979.0,-593.24,-467.29
4345,maize,-766.8394,-472.9744,,,3630.0,0.0,-108.37,5644.6,-766.84,-472.97
4346,maize,-434.7693,-473.5767,,,3230.0,0.0,-61.44,6012.9,-434.77,-473.58
4347,maize,-535.6625,-478.0694,,,3380.0,0.0,-75.7,5969.3,-535.66,-478.07
4348,maize,-840.6853,-486.5521,,,3540.0,0.0,-118.8,5133.3,-840.69,-486.55
4349,maize,-524.713,-485.6465,,,3480.0,0.0,-74.15,6253.1,-524.71,-485.65
4350,maize,-398.4529,-486.3222,,,3030.0,0.0,-56.31,5678.2,-398.45,-486.32
4351,maize,-298.2494,-484.1515,,,3140.0,0.0,-42.15,6343.0,-298.25,-484.15
4352,maize,-685.6329,-484.7104,,,3360.0,0.0,-96.89,5321.5,-685.63,-484.71
4353,maize,-474.5849,-486.1931,,,3180.0,0.0,-67.07,5733.7,-474.58,-486.19
4354,maize,-220.4674,-482.1375,,,2950.0,0.0,-31.16,6198.1,-220.47,-482.14
4355,maize,-291.1031,-479.2033,,,2970.0,0.0,-41.14,5963.6,-291.1,-479.2
4356,maize,-257.5015,-469.1112,,,3010.0,0.0,-36.39,6194.0,-257.5,-469.11
4357,maize,-225.2053,-466.513,,,2890.0,0.0,-31.83,6035.2,-225.21,-466.51
4358,maize,-536.1821,-469.739,,,3470.0,0.0,-75.77,6183.3,-536.18,-469.74
4359,maize,-372.8734,-471.4817,,,3080.0,0.0,-52.69,5900.5,-372.87,-471.48
4360,maize,-545.6944,-472.0686,,,3260.0,0.0,-77.12,5641.2,-545.69,-472.07
4361,maize,-719.9943,-472.5425,,,3300.0,0.0,-101.75,5040.0,-719.99,-472.54
4362,maize,-687.6694,-473.2721,,,3200.0,0.0,-97.18,4929.3,-687.67,-473.27
4363,maize,-338.0408,-469.8204,,,3120.0,0.0,-47.77,6135.8,-338.04,-469.82
4364,maize,-640.2864,-471.2676,,,3370.0,0.0,-90.48,5526.9,-640.29,-471.27
4365,maize,-603.1523,-472.6625,,,3310.0,0.0,-85.24,5531.4,-603.15,-472.66
4366,maize,-372.0825,-469.8504,,,3210.0,0.0,-52.58,6215.7,-372.08,-469.85
